#Time,BothArmsLabel,Start/End,RightArmLabel,Start/End,LeftArmLabel,Start/End,Locomotion,Start/End,SessionLabel,Info10
20:02:53.014,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
20:02:54.334,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
20:02:55.834,PourWater,Start,PourWater,Start,,,,,,
20:02:58.775,PourWater,End,PourWater,End,,,,,,
20:02:59.615,CleanTable,Start,CleanTable,Start,,,,,,
20:03:03.695,CleanTable,End,CleanTable,End,,,,,,
20:03:04.655,DrinkGlass,Start,DrinkGlass,Start,,,,,,
20:03:07.600,DrinkGlass,End,DrinkGlass,End,,,,,,
20:03:08.741,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:03:11.513,Walk,End,Walk,End,Walk,End,Walk,End,,
20:03:12.113,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
20:03:13.913,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
20:03:14.693,CleanTable,Start,CleanTable,Start,,,,,,
20:03:17.887,CleanTable,End,CleanTable,End,,,,,,
20:03:18.727,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
20:03:20.047,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
20:03:20.947,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:03:24.548,Walk,End,Walk,End,Walk,End,Walk,End,,
20:03:27.248,BrushTeeth,Start,BrushTeeth,Start,,,,,,
20:03:31.462,BrushTeeth,End,BrushTeeth,End,,,,,,
20:03:35.246,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:03:38.369,Walk,End,Walk,End,Walk,End,Walk,End,,
20:03:39.449,CloseDoor,Start,CloseDoor,Start,,,,,,
20:03:44.315,CloseDoor,End,CloseDoor,End,,,,,,
20:03:45.215,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:03:49.420,Walk,End,Walk,End,Walk,End,Walk,End,,
20:03:51.638,BrushTeeth,Start,BrushTeeth,Start,,,,,,
20:03:56.956,BrushTeeth,End,BrushTeeth,End,,,,,,
20:03:59.779,OpenDoor,Start,OpenDoor,Start,,,,,,
20:04:03.031,OpenDoor,End,OpenDoor,End,,,,,,
20:04:06.880,BrushTeeth,Start,BrushTeeth,Start,,,,,,
20:04:12.181,BrushTeeth,End,BrushTeeth,End,,,,,,
20:04:16.087,CloseDoor,Start,CloseDoor,Start,,,,,,
20:04:20.784,CloseDoor,End,CloseDoor,End,,,,,,
20:04:20.844,,,,,,,,,S1,End
20:05:03.428,,,,,,,,,S2,Start
20:05:03.488,DrinkGlass,Start,,,DrinkGlass,Start,,,,
20:05:05.650,DrinkGlass,End,,,DrinkGlass,End,,,,
20:05:06.790,PourWater,Start,,,PourWater,Start,,,,
20:05:09.565,PourWater,End,,,PourWater,End,,,,
20:05:09.743,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
20:05:10.944,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
20:05:11.484,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:05:13.952,Walk,End,Walk,End,Walk,End,Walk,End,,
20:05:14.912,OpenDoor,Start,OpenDoor,Start,,,,,,
20:05:18.703,OpenDoor,End,OpenDoor,End,,,,,,
20:05:20.860,CleanTable,Start,,,CleanTable,Start,,,,
20:05:24.654,CleanTable,End,,,CleanTable,End,,,,
20:05:25.615,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:05:28.736,Walk,End,Walk,End,Walk,End,Walk,End,,
20:05:29.816,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
20:05:30.896,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
20:05:31.676,PourWater,Start,,,PourWater,Start,,,,
20:05:35.171,PourWater,End,,,PourWater,End,,,,
20:05:35.950,DrinkGlass,Start,,,DrinkGlass,Start,,,,
20:05:38.598,DrinkGlass,End,,,DrinkGlass,End,,,,
20:05:39.615,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
20:05:40.695,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
20:05:41.595,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:05:45.323,Walk,End,Walk,End,Walk,End,Walk,End,,
20:05:46.704,OpenDoor,Start,OpenDoor,Start,,,,,,
20:05:49.596,OpenDoor,End,OpenDoor,End,,,,,,
20:05:52.665,BrushTeeth,Start,BrushTeeth,Start,,,,,,
20:05:58.388,BrushTeeth,End,BrushTeeth,End,,,,,,
20:06:00.915,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:06:04.726,Walk,End,Walk,End,Walk,End,Walk,End,,
20:06:05.386,CleanTable,Start,,,CleanTable,Start,,,,
20:06:08.928,CleanTable,End,,,CleanTable,End,,,,
20:06:09.888,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
20:06:11.389,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
20:06:12.169,DrinkGlass,Start,,,DrinkGlass,Start,,,,
20:06:14.700,DrinkGlass,End,,,DrinkGlass,End,,,,
20:06:15.720,PourWater,Start,,,PourWater,Start,,,,
20:06:18.857,PourWater,End,,,PourWater,End,,,,
20:06:19.702,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
20:06:21.204,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
20:06:21.744,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:06:25.658,Walk,End,Walk,End,Walk,End,Walk,End,,
20:06:26.498,CloseDoor,Start,CloseDoor,Start,,,,,,
20:06:30.590,CloseDoor,End,CloseDoor,End,,,,,,
20:06:33.834,BrushTeeth,Start,BrushTeeth,Start,,,,,,
20:06:38.112,BrushTeeth,End,BrushTeeth,End,,,,,,
20:06:40.697,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:06:44.482,Walk,End,Walk,End,Walk,End,Walk,End,,
20:06:45.684,CleanTable,Start,,,CleanTable,Start,,,,
20:06:49.053,CleanTable,End,,,CleanTable,End,,,,
20:06:51.693,CloseDoor,Start,CloseDoor,Start,,,,,,
20:06:56.681,CloseDoor,End,CloseDoor,End,,,,,,
20:06:59.023,OpenDoor,Start,OpenDoor,Start,,,,,,
20:07:02.028,OpenDoor,End,OpenDoor,End,,,,,,
20:07:05.698,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:07:07.618,Walk,End,Walk,End,Walk,End,Walk,End,,
20:07:08.218,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
20:07:09.838,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
20:07:10.855,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
20:07:12.056,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
20:07:14.219,PourWater,Start,,,PourWater,Start,,,,
20:07:17.119,PourWater,End,,,PourWater,End,,,,
20:07:18.201,CleanTable,Start,,,CleanTable,Start,,,,
20:07:22.112,CleanTable,End,,,CleanTable,End,,,,
20:07:23.073,DrinkGlass,Start,,,DrinkGlass,Start,,,,
20:07:27.042,DrinkGlass,End,,,DrinkGlass,End,,,,
20:07:27.942,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:07:30.765,Walk,End,Walk,End,Walk,End,Walk,End,,
20:07:30.825,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
20:07:32.446,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
20:07:33.406,CleanTable,Start,,,CleanTable,Start,,,,
20:07:36.231,CleanTable,End,,,CleanTable,End,,,,
20:07:36.469,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
20:07:37.972,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
20:07:38.932,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:07:42.961,Walk,End,Walk,End,Walk,End,Walk,End,,
20:07:44.942,BrushTeeth,Start,BrushTeeth,Start,,,,,,
20:07:49.828,BrushTeeth,End,BrushTeeth,End,,,,,,
20:07:52.240,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:07:55.663,Walk,End,Walk,End,Walk,End,Walk,End,,
20:07:56.983,CloseDoor,Start,CloseDoor,Start,,,,,,
20:08:01.556,CloseDoor,End,CloseDoor,End,,,,,,
20:08:02.761,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:08:06.973,Walk,End,Walk,End,Walk,End,Walk,End,,
20:08:09.079,BrushTeeth,Start,BrushTeeth,Start,,,,,,
20:08:12.762,BrushTeeth,End,BrushTeeth,End,,,,,,
20:08:16.489,OpenDoor,Start,OpenDoor,Start,,,,,,
20:08:19.932,OpenDoor,End,OpenDoor,End,,,,,,
20:08:24.457,BrushTeeth,Start,BrushTeeth,Start,,,,,,
20:08:27.168,BrushTeeth,End,BrushTeeth,End,,,,,,
20:08:31.503,CloseDoor,Start,CloseDoor,Start,,,,,,
20:08:35.971,CloseDoor,End,CloseDoor,End,,,,,,
20:08:36.031,,,,,,,,,S2,End
20:09:08.994,,,,,,,,,S3,Start
20:09:09.054,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
20:09:10.132,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
20:09:10.912,CleanTable,Start,CleanTable,Start,,,,,,
20:09:14.820,CleanTable,End,CleanTable,End,,,,,,
20:09:16.322,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
20:09:17.882,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
20:09:18.842,PourWater,Start,PourWater,Start,,,,,,
20:09:22.325,PourWater,End,PourWater,End,,,,,,
20:09:22.983,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
20:09:24.303,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
20:09:25.323,DrinkGlass,Start,DrinkGlass,Start,,,,,,
20:09:28.152,DrinkGlass,End,DrinkGlass,End,,,,,,
20:09:29.592,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:09:33.499,Walk,End,Walk,End,Walk,End,Walk,End,,
20:09:37.347,DrinkGlass,Start,DrinkGlass,Start,,,,,,
20:09:39.997,DrinkGlass,End,DrinkGlass,End,,,,,,
20:09:41.619,OpenDoor,Start,OpenDoor,Start,,,,,,
20:09:45.049,OpenDoor,End,OpenDoor,End,,,,,,
20:09:47.756,CloseDoor,Start,CloseDoor,Start,,,,,,
20:09:51.851,CloseDoor,End,CloseDoor,End,,,,,,
20:09:56.056,PourWater,Start,PourWater,Start,,,,,,
20:09:59.545,PourWater,End,PourWater,End,,,,,,
20:10:00.809,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:10:05.205,Walk,End,Walk,End,Walk,End,Walk,End,,
20:10:06.225,PourWater,Start,PourWater,Start,,,,,,
20:10:08.809,PourWater,End,PourWater,End,,,,,,
20:10:10.553,OpenDoor,Start,OpenDoor,Start,,,,,,
20:10:13.925,OpenDoor,End,OpenDoor,End,,,,,,
20:10:17.535,PourWater,Start,PourWater,Start,,,,,,
20:10:20.484,PourWater,End,PourWater,End,,,,,,
20:10:21.990,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:10:25.426,Walk,End,Walk,End,Walk,End,Walk,End,,
20:10:26.689,OpenDoor,Start,OpenDoor,Start,,,,,,
20:10:29.697,OpenDoor,End,OpenDoor,End,,,,,,
20:10:31.802,DrinkGlass,Start,DrinkGlass,Start,,,,,,
20:10:33.912,DrinkGlass,End,DrinkGlass,End,,,,,,
20:10:35.956,BrushTeeth,Start,BrushTeeth,Start,,,,,,
20:10:38.549,BrushTeeth,End,BrushTeeth,End,,,,,,
20:10:41.802,PourWater,Start,PourWater,Start,,,,,,
20:10:45.112,PourWater,End,PourWater,End,,,,,,
20:10:47.755,CloseDoor,Start,CloseDoor,Start,,,,,,
20:10:50.939,CloseDoor,End,CloseDoor,End,,,,,,
20:10:56.175,DrinkGlass,Start,DrinkGlass,Start,,,,,,
20:10:58.402,DrinkGlass,End,DrinkGlass,End,,,,,,
20:10:59.663,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:11:02.662,Walk,End,Walk,End,Walk,End,Walk,End,,
20:11:04.162,DrinkGlass,Start,DrinkGlass,Start,,,,,,
20:11:07.169,DrinkGlass,End,DrinkGlass,End,,,,,,
20:11:09.993,CloseDoor,Start,CloseDoor,Start,,,,,,
20:11:15.040,CloseDoor,End,CloseDoor,End,,,,,,
20:11:16.181,CleanTable,Start,CleanTable,Start,,,,,,
20:11:19.972,CleanTable,End,CleanTable,End,,,,,,
20:11:20.931,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:11:23.760,Walk,End,Walk,End,Walk,End,Walk,End,,
20:11:24.960,PourWater,Start,PourWater,Start,,,,,,
20:11:27.970,PourWater,End,PourWater,End,,,,,,
20:11:29.112,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
20:11:30.852,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
20:11:31.513,DrinkGlass,Start,DrinkGlass,Start,,,,,,
20:11:33.679,DrinkGlass,End,DrinkGlass,End,,,,,,
20:11:34.762,CleanTable,Start,CleanTable,Start,,,,,,
20:11:39.219,CleanTable,End,CleanTable,End,,,,,,
20:11:39.699,PourWater,Start,PourWater,Start,,,,,,
20:11:42.708,PourWater,End,PourWater,End,,,,,,
20:11:43.309,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
20:11:44.149,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
20:11:44.746,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:11:48.473,Walk,End,Walk,End,Walk,End,Walk,End,,
20:11:49.913,OpenDoor,Start,OpenDoor,Start,,,,,,
20:11:52.619,OpenDoor,End,OpenDoor,End,,,,,,
20:11:56.050,PourWater,Start,PourWater,Start,,,,,,
20:11:59.543,PourWater,End,PourWater,End,,,,,,
20:12:01.040,BrushTeeth,Start,BrushTeeth,Start,,,,,,
20:12:04.230,BrushTeeth,End,BrushTeeth,End,,,,,,
20:12:06.998,DrinkGlass,Start,DrinkGlass,Start,,,,,,
20:12:09.282,DrinkGlass,End,DrinkGlass,End,,,,,,
20:12:11.070,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:12:14.495,Walk,End,Walk,End,Walk,End,Walk,End,,
20:12:15.515,CleanTable,Start,CleanTable,Start,,,,,,
20:12:19.658,CleanTable,End,CleanTable,End,,,,,,
20:12:20.500,OpenDoor,Start,OpenDoor,Start,,,,,,
20:12:23.990,OpenDoor,End,OpenDoor,End,,,,,,
20:12:25.791,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:12:28.071,Walk,End,Walk,End,Walk,End,Walk,End,,
20:12:29.751,DrinkGlass,Start,DrinkGlass,Start,,,,,,
20:12:32.694,DrinkGlass,End,DrinkGlass,End,,,,,,
20:12:34.014,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
20:12:35.334,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
20:12:36.054,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
20:12:37.134,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
20:12:38.814,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:12:42.006,Walk,End,Walk,End,Walk,End,Walk,End,,
20:12:43.087,CloseDoor,Start,CloseDoor,Start,,,,,,
20:12:46.634,CloseDoor,End,CloseDoor,End,,,,,,
20:12:46.694,,,,,,,,,S3,End
20:13:17.882,,,,,,,,,S4,Start
20:13:17.942,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
20:13:18.903,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
20:13:20.403,CleanTable,Start,,,CleanTable,Start,,,,
20:13:23.711,CleanTable,End,,,CleanTable,End,,,,
20:13:25.756,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
20:13:26.896,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
20:13:28.037,PourWater,Start,,,PourWater,Start,,,,
20:13:30.983,PourWater,End,,,PourWater,End,,,,
20:13:31.583,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
20:13:32.423,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
20:13:33.983,DrinkGlass,Start,,,DrinkGlass,Start,,,,
20:13:36.683,DrinkGlass,End,,,DrinkGlass,End,,,,
20:13:37.883,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:13:41.735,Walk,End,Walk,End,Walk,End,Walk,End,,
20:13:42.995,DrinkGlass,Start,,,DrinkGlass,Start,,,,
20:13:45.280,DrinkGlass,End,,,DrinkGlass,End,,,,
20:13:47.440,OpenDoor,Start,OpenDoor,Start,,,,,,
20:13:51.230,OpenDoor,End,OpenDoor,End,,,,,,
20:13:54.471,CloseDoor,Start,CloseDoor,Start,,,,,,
20:13:58.567,CloseDoor,End,CloseDoor,End,,,,,,
20:14:01.632,PourWater,Start,,,PourWater,Start,,,,
20:14:04.335,PourWater,End,,,PourWater,End,,,,
20:14:06.136,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:14:10.048,Walk,End,Walk,End,Walk,End,Walk,End,,
20:14:11.068,PourWater,Start,,,PourWater,Start,,,,
20:14:14.433,PourWater,End,,,PourWater,End,,,,
20:14:15.390,OpenDoor,Start,OpenDoor,Start,,,,,,
20:14:18.817,OpenDoor,End,OpenDoor,End,,,,,,
20:14:22.058,PourWater,Start,,,PourWater,Start,,,,
20:14:24.941,PourWater,End,,,PourWater,End,,,,
20:14:26.021,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:14:29.574,Walk,End,Walk,End,Walk,End,Walk,End,,
20:14:30.714,OpenDoor,Start,OpenDoor,Start,,,,,,
20:14:33.782,OpenDoor,End,OpenDoor,End,,,,,,
20:14:36.544,DrinkGlass,Start,,,DrinkGlass,Start,,,,
20:14:38.407,DrinkGlass,End,,,DrinkGlass,End,,,,
20:14:41.596,BrushTeeth,Start,BrushTeeth,Start,,,,,,
20:14:46.167,BrushTeeth,End,BrushTeeth,End,,,,,,
20:14:48.756,PourWater,Start,,,PourWater,Start,,,,
20:14:51.219,PourWater,End,,,PourWater,End,,,,
20:14:54.699,CloseDoor,Start,CloseDoor,Start,,,,,,
20:14:59.087,CloseDoor,End,CloseDoor,End,,,,,,
20:15:02.941,DrinkGlass,Start,,,DrinkGlass,Start,,,,
20:15:04.988,DrinkGlass,End,,,DrinkGlass,End,,,,
20:15:06.189,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:15:09.680,Walk,End,Walk,End,Walk,End,Walk,End,,
20:15:10.820,DrinkGlass,Start,,,DrinkGlass,Start,,,,
20:15:13.642,DrinkGlass,End,,,DrinkGlass,End,,,,
20:15:16.170,CloseDoor,Start,CloseDoor,Start,,,,,,
20:15:21.219,CloseDoor,End,CloseDoor,End,,,,,,
20:15:24.287,CleanTable,Start,,,CleanTable,Start,,,,
20:15:28.084,CleanTable,End,,,CleanTable,End,,,,
20:15:32.723,PourWater,Start,,,PourWater,Start,,,,
20:15:35.973,PourWater,End,,,PourWater,End,,,,
20:15:37.358,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
20:15:38.739,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
20:15:39.579,DrinkGlass,Start,,,DrinkGlass,Start,,,,
20:15:41.863,DrinkGlass,End,,,DrinkGlass,End,,,,
20:15:43.123,CleanTable,Start,,,CleanTable,Start,,,,
20:15:46.849,CleanTable,End,,,CleanTable,End,,,,
20:15:47.806,PourWater,Start,,,PourWater,Start,,,,
20:15:50.931,PourWater,End,,,PourWater,End,,,,
20:15:51.380,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
20:15:52.281,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
20:15:52.940,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:15:56.968,Walk,End,Walk,End,Walk,End,Walk,End,,
20:15:57.741,OpenDoor,Start,OpenDoor,Start,,,,,,
20:16:01.121,OpenDoor,End,OpenDoor,End,,,,,,
20:16:04.371,PourWater,Start,,,PourWater,Start,,,,
20:16:06.659,PourWater,End,,,PourWater,End,,,,
20:16:09.122,BrushTeeth,Start,BrushTeeth,Start,,,,,,
20:16:12.016,BrushTeeth,End,BrushTeeth,End,,,,,,
20:16:14.669,DrinkGlass,Start,,,DrinkGlass,Start,,,,
20:16:16.655,DrinkGlass,End,,,DrinkGlass,End,,,,
20:16:19.420,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:16:22.547,Walk,End,Walk,End,Walk,End,Walk,End,,
20:16:23.567,CleanTable,Start,,,CleanTable,Start,,,,
20:16:26.632,CleanTable,End,,,CleanTable,End,,,,
20:16:28.675,OpenDoor,Start,OpenDoor,Start,,,,,,
20:16:31.688,OpenDoor,End,OpenDoor,End,,,,,,
20:16:32.830,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:16:34.867,Walk,End,Walk,End,Walk,End,Walk,End,,
20:16:35.768,DrinkGlass,Start,,,DrinkGlass,Start,,,,
20:16:38.172,DrinkGlass,End,,,DrinkGlass,End,,,,
20:16:38.952,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
20:16:40.332,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
20:16:40.752,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
20:16:42.012,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
20:16:43.210,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
20:16:46.033,Walk,End,Walk,End,Walk,End,Walk,End,,
20:16:47.174,CloseDoor,Start,CloseDoor,Start,,,,,,
20:16:50.175,CloseDoor,End,CloseDoor,End,,,,,,
20:16:50.235,,,,,,,,,S4,End
