#Time,BothArmsLabel,Start/End,RightArmLabel,Start/End,LeftArmLabel,Start/End,Locomotion,Start/End,SessionLabel,Info10
16:33:28.123,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:33:31.180,Walk,End,Walk,End,Walk,End,Walk,End,,
16:33:33.763,CloseDoor,Start,CloseDoor,Start,,,,,,
16:33:36.114,CloseDoor,End,CloseDoor,End,,,,,,
16:33:43.158,BrushTeeth,Start,BrushTeeth,Start,,,,,,
16:33:49.819,BrushTeeth,End,BrushTeeth,End,,,,,,
16:33:51.621,OpenDoor,Start,OpenDoor,Start,,,,,,
16:33:54.215,OpenDoor,End,OpenDoor,End,,,,,,
16:33:56.804,BrushTeeth,Start,BrushTeeth,Start,,,,,,
16:34:00.888,BrushTeeth,End,BrushTeeth,End,,,,,,
16:34:03.358,CloseDoor,Start,CloseDoor,Start,,,,,,
16:34:05.767,CloseDoor,End,CloseDoor,End,,,,,,
16:34:05.827,,,,,,,,,S1,End
16:34:39.955,,,,,,,,,S2,Start
16:34:40.015,DrinkGlass,Start,,,DrinkGlass,Start,,,,
16:34:42.777,DrinkGlass,End,,,DrinkGlass,End,,,,
16:34:43.377,PourWater,Start,,,PourWater,Start,,,,
16:34:46.206,PourWater,End,,,PourWater,End,,,,
16:34:46.266,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
16:34:47.587,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
16:34:48.547,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:34:50.769,Walk,End,Walk,End,Walk,End,Walk,End,,
16:34:51.549,OpenDoor,Start,OpenDoor,Start,,,,,,
16:34:53.885,OpenDoor,End,OpenDoor,End,,,,,,
16:34:55.627,CleanTable,Start,,,CleanTable,Start,,,,
16:34:59.535,CleanTable,End,,,CleanTable,End,,,,
16:35:00.373,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:35:03.433,Walk,End,Walk,End,Walk,End,Walk,End,,
16:35:03.493,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
16:35:04.638,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
16:35:05.238,PourWater,Start,,,PourWater,Start,,,,
16:35:08.344,PourWater,End,,,PourWater,End,,,,
16:35:09.004,DrinkGlass,Start,,,DrinkGlass,Start,,,,
16:35:11.649,DrinkGlass,End,,,DrinkGlass,End,,,,
16:35:11.709,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
16:35:12.670,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
16:35:13.270,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:35:18.095,Walk,End,Walk,End,Walk,End,Walk,End,,
16:35:25.764,OpenDoor,Start,OpenDoor,Start,,,,,,
16:35:28.298,OpenDoor,End,OpenDoor,End,,,,,,
16:35:31.965,BrushTeeth,Start,BrushTeeth,Start,,,,,,
16:35:38.649,BrushTeeth,End,BrushTeeth,End,,,,,,
16:35:40.086,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:35:43.336,Walk,End,Walk,End,Walk,End,Walk,End,,
16:35:44.056,CleanTable,Start,,,CleanTable,Start,,,,
16:35:47.850,CleanTable,End,,,CleanTable,End,,,,
16:35:49.949,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
16:35:51.030,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
16:35:51.090,DrinkGlass,Start,,,DrinkGlass,Start,,,,
16:35:53.374,DrinkGlass,End,,,DrinkGlass,End,,,,
16:35:54.636,PourWater,Start,,,PourWater,Start,,,,
16:35:57.713,PourWater,End,,,PourWater,End,,,,
16:35:58.617,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
16:35:59.636,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
16:36:00.416,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:36:03.552,Walk,End,Walk,End,Walk,End,Walk,End,,
16:36:04.153,CloseDoor,Start,CloseDoor,Start,,,,,,
16:36:05.463,CloseDoor,End,CloseDoor,End,,,,,,
16:36:07.622,BrushTeeth,Start,BrushTeeth,Start,,,,,,
16:36:15.704,BrushTeeth,End,BrushTeeth,End,,,,,,
16:36:17.386,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:36:20.639,Walk,End,Walk,End,Walk,End,Walk,End,,
16:36:22.739,CleanTable,Start,,,CleanTable,Start,,,,
16:36:26.659,CleanTable,End,,,CleanTable,End,,,,
16:36:29.962,CloseDoor,Start,CloseDoor,Start,,,,,,
16:36:32.254,CloseDoor,End,CloseDoor,End,,,,,,
16:36:36.049,OpenDoor,Start,OpenDoor,Start,,,,,,
16:36:38.636,OpenDoor,End,OpenDoor,End,,,,,,
16:36:40.434,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:36:42.537,Walk,End,Walk,End,Walk,End,Walk,End,,
16:36:42.717,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
16:36:44.343,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
16:36:45.424,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
16:36:46.566,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
16:36:46.868,PourWater,Start,,,PourWater,Start,,,,
16:36:50.549,PourWater,End,,,PourWater,End,,,,
16:36:52.410,CleanTable,Start,,,CleanTable,Start,,,,
16:36:56.590,CleanTable,End,,,CleanTable,End,,,,
16:36:57.611,DrinkGlass,Start,,,DrinkGlass,Start,,,,
16:37:00.792,DrinkGlass,End,,,DrinkGlass,End,,,,
16:37:01.611,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:37:03.332,Walk,End,Walk,End,Walk,End,Walk,End,,
16:37:05.732,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
16:37:06.874,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
16:37:06.934,CleanTable,Start,,,CleanTable,Start,,,,
16:37:11.018,CleanTable,End,,,CleanTable,End,,,,
16:37:11.078,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
16:37:12.338,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
16:37:12.996,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:37:16.420,Walk,End,Walk,End,Walk,End,Walk,End,,
16:37:18.283,BrushTeeth,Start,BrushTeeth,Start,,,,,,
16:37:25.280,BrushTeeth,End,BrushTeeth,End,,,,,,
16:37:26.780,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:37:29.935,Walk,End,Walk,End,Walk,End,Walk,End,,
16:37:32.215,CloseDoor,Start,CloseDoor,Start,,,,,,
16:37:34.622,CloseDoor,End,CloseDoor,End,,,,,,
16:37:35.160,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:37:39.855,Walk,End,Walk,End,Walk,End,Walk,End,,
16:37:41.057,BrushTeeth,Start,BrushTeeth,Start,,,,,,
16:37:47.048,BrushTeeth,End,BrushTeeth,End,,,,,,
16:37:48.955,OpenDoor,Start,OpenDoor,Start,,,,,,
16:37:51.794,OpenDoor,End,OpenDoor,End,,,,,,
16:37:54.807,BrushTeeth,Start,BrushTeeth,Start,,,,,,
16:38:00.836,BrushTeeth,End,BrushTeeth,End,,,,,,
16:38:03.307,CloseDoor,Start,CloseDoor,Start,,,,,,
16:38:04.516,CloseDoor,End,CloseDoor,End,,,,,,
16:38:04.576,,,,,,,,,S2,End
16:38:56.127,,,,,,,,,S3,Start
16:38:58.470,CleanTable,Start,CleanTable,Start,,,,,,
16:39:02.978,CleanTable,End,CleanTable,End,,,,,,
16:39:03.698,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
16:39:04.901,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
16:39:06.829,PourWater,Start,PourWater,Start,,,,,,
16:39:10.136,PourWater,End,PourWater,End,,,,,,
16:39:10.196,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
16:39:11.338,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
16:39:11.698,DrinkGlass,Start,DrinkGlass,Start,,,,,,
16:39:14.469,DrinkGlass,End,DrinkGlass,End,,,,,,
16:39:15.192,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:39:20.132,Walk,End,Walk,End,Walk,End,Walk,End,,
16:39:20.972,DrinkGlass,Start,DrinkGlass,Start,,,,,,
16:39:24.400,DrinkGlass,End,DrinkGlass,End,,,,,,
16:39:25.304,OpenDoor,Start,OpenDoor,Start,,,,,,
16:39:28.025,OpenDoor,End,OpenDoor,End,,,,,,
16:39:30.482,CloseDoor,Start,CloseDoor,Start,,,,,,
16:39:32.930,CloseDoor,End,CloseDoor,End,,,,,,
16:39:34.009,PourWater,Start,PourWater,Start,,,,,,
16:39:38.283,PourWater,End,PourWater,End,,,,,,
16:39:39.246,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:39:42.493,Walk,End,Walk,End,Walk,End,Walk,End,,
16:39:43.993,PourWater,Start,PourWater,Start,,,,,,
16:39:47.909,PourWater,End,PourWater,End,,,,,,
16:39:50.074,OpenDoor,Start,OpenDoor,Start,,,,,,
16:39:52.362,OpenDoor,End,OpenDoor,End,,,,,,
16:39:54.230,PourWater,Start,PourWater,Start,,,,,,
16:39:58.078,PourWater,End,PourWater,End,,,,,,
16:39:59.217,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:40:03.125,Walk,End,Walk,End,Walk,End,Walk,End,,
16:40:03.905,OpenDoor,Start,OpenDoor,Start,,,,,,
16:40:06.132,OpenDoor,End,OpenDoor,End,,,,,,
16:40:07.576,DrinkGlass,Start,DrinkGlass,Start,,,,,,
16:40:10.763,DrinkGlass,End,DrinkGlass,End,,,,,,
16:40:12.326,BrushTeeth,Start,BrushTeeth,Start,,,,,,
16:40:18.844,BrushTeeth,End,BrushTeeth,End,,,,,,
16:40:20.885,PourWater,Start,PourWater,Start,,,,,,
16:40:24.673,PourWater,End,PourWater,End,,,,,,
16:40:26.236,CloseDoor,Start,CloseDoor,Start,,,,,,
16:40:28.946,CloseDoor,End,CloseDoor,End,,,,,,
16:40:30.938,DrinkGlass,Start,DrinkGlass,Start,,,,,,
16:40:33.945,DrinkGlass,End,DrinkGlass,End,,,,,,
16:40:34.840,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:40:37.976,Walk,End,Walk,End,Walk,End,Walk,End,,
16:40:38.998,DrinkGlass,Start,DrinkGlass,Start,,,,,,
16:40:42.198,DrinkGlass,End,DrinkGlass,End,,,,,,
16:40:44.185,CloseDoor,Start,CloseDoor,Start,,,,,,
16:40:46.782,CloseDoor,End,CloseDoor,End,,,,,,
16:40:49.497,CleanTable,Start,CleanTable,Start,,,,,,
16:40:53.240,CleanTable,End,CleanTable,End,,,,,,
16:40:53.962,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:40:56.487,Walk,End,Walk,End,Walk,End,Walk,End,,
16:40:57.207,PourWater,Start,PourWater,Start,,,,,,
16:41:00.030,PourWater,End,PourWater,End,,,,,,
16:41:00.090,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
16:41:01.777,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
16:41:02.378,DrinkGlass,Start,DrinkGlass,Start,,,,,,
16:41:05.147,DrinkGlass,End,DrinkGlass,End,,,,,,
16:41:05.627,CleanTable,Start,CleanTable,Start,,,,,,
16:41:08.887,CleanTable,End,CleanTable,End,,,,,,
16:41:09.669,PourWater,Start,PourWater,Start,,,,,,
16:41:13.167,PourWater,End,PourWater,End,,,,,,
16:41:13.227,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
16:41:14.550,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
16:41:15.390,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:41:20.379,Walk,End,Walk,End,Walk,End,Walk,End,,
16:41:21.099,OpenDoor,Start,OpenDoor,Start,,,,,,
16:41:24.108,OpenDoor,End,OpenDoor,End,,,,,,
16:41:26.393,PourWater,Start,PourWater,Start,,,,,,
16:41:30.481,PourWater,End,PourWater,End,,,,,,
16:41:32.163,BrushTeeth,Start,BrushTeeth,Start,,,,,,
16:41:38.207,BrushTeeth,End,BrushTeeth,End,,,,,,
16:41:39.650,DrinkGlass,Start,DrinkGlass,Start,,,,,,
16:41:41.881,DrinkGlass,End,DrinkGlass,End,,,,,,
16:41:42.783,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:41:46.101,Walk,End,Walk,End,Walk,End,Walk,End,,
16:41:47.303,CleanTable,Start,CleanTable,Start,,,,,,
16:41:50.861,CleanTable,End,CleanTable,End,,,,,,
16:41:51.884,OpenDoor,Start,OpenDoor,Start,,,,,,
16:41:54.174,OpenDoor,End,OpenDoor,End,,,,,,
16:41:55.677,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:41:57.787,Walk,End,Walk,End,Walk,End,Walk,End,,
16:41:58.508,DrinkGlass,Start,DrinkGlass,Start,,,,,,
16:42:00.861,DrinkGlass,End,DrinkGlass,End,,,,,,
16:42:00.921,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
16:42:02.668,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
16:42:03.148,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
16:42:04.711,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
16:42:05.251,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:42:08.850,Walk,End,Walk,End,Walk,End,Walk,End,,
16:42:09.510,CloseDoor,Start,CloseDoor,Start,,,,,,
16:42:10.898,CloseDoor,End,CloseDoor,End,,,,,,
16:42:10.958,,,,,,,,,S3,End
16:43:04.859,,,,,,,,,S4,Start
16:43:04.919,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
16:43:06.060,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
16:43:07.927,CleanTable,Start,,,CleanTable,Start,,,,
16:43:11.297,CleanTable,End,,,CleanTable,End,,,,
16:43:11.596,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
16:43:12.977,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
16:43:14.117,PourWater,Start,,,PourWater,Start,,,,
16:43:16.947,PourWater,End,,,PourWater,End,,,,
16:43:17.007,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
16:43:18.387,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
16:43:18.984,DrinkGlass,Start,,,DrinkGlass,Start,,,,
16:43:21.699,DrinkGlass,End,,,DrinkGlass,End,,,,
16:43:22.239,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:43:26.158,Walk,End,Walk,End,Walk,End,Walk,End,,
16:43:27.058,DrinkGlass,Start,DrinkGlass,Start,,,,,,
16:43:30.617,DrinkGlass,End,DrinkGlass,End,,,,,,
16:43:31.517,DrinkGlass,Start,,,DrinkGlass,Start,,,,
16:43:34.823,DrinkGlass,End,,,DrinkGlass,End,,,,
16:43:37.043,OpenDoor,Start,OpenDoor,Start,,,,,,
16:43:39.688,OpenDoor,End,OpenDoor,End,,,,,,
16:43:42.692,CloseDoor,Start,CloseDoor,Start,,,,,,
16:43:43.598,CloseDoor,End,CloseDoor,End,,,,,,
16:43:47.091,PourWater,Start,,,PourWater,Start,,,,
16:43:50.946,PourWater,End,,,PourWater,End,,,,
16:43:52.209,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:43:55.638,Walk,End,Walk,End,Walk,End,Walk,End,,
16:43:56.658,PourWater,Start,,,PourWater,Start,,,,
16:44:00.806,PourWater,End,,,PourWater,End,,,,
16:44:01.770,OpenDoor,Start,OpenDoor,Start,,,,,,
16:44:03.759,OpenDoor,End,OpenDoor,End,,,,,,
16:44:06.046,PourWater,Start,,,PourWater,Start,,,,
16:44:09.662,PourWater,End,,,PourWater,End,,,,
16:44:10.502,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:44:13.623,Walk,End,Walk,End,Walk,End,Walk,End,,
16:44:14.643,OpenDoor,Start,OpenDoor,Start,,,,,,
16:44:16.510,OpenDoor,End,OpenDoor,End,,,,,,
16:44:19.095,DrinkGlass,Start,,,DrinkGlass,Start,,,,
16:44:21.867,DrinkGlass,End,,,DrinkGlass,End,,,,
16:44:24.153,BrushTeeth,Start,BrushTeeth,Start,,,,,,
16:44:29.833,BrushTeeth,End,BrushTeeth,End,,,,,,
16:44:31.628,PourWater,Start,,,PourWater,Start,,,,
16:44:34.280,PourWater,End,,,PourWater,End,,,,
16:44:36.268,OpenDoor,Start,OpenDoor,Start,,,,,,
16:44:37.293,OpenDoor,End,OpenDoor,End,,,,,,
16:44:38.557,DrinkGlass,Start,,,DrinkGlass,Start,,,,
16:44:41.448,DrinkGlass,End,,,DrinkGlass,End,,,,
16:44:42.471,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:44:46.150,Walk,End,Walk,End,Walk,End,Walk,End,,
16:44:46.991,DrinkGlass,Start,,,DrinkGlass,Start,,,,
16:44:49.698,DrinkGlass,End,,,DrinkGlass,End,,,,
16:44:50.847,CloseDoor,Start,CloseDoor,Start,,,,,,
16:44:52.715,CloseDoor,End,CloseDoor,End,,,,,,
16:44:54.517,CleanTable,Start,,,CleanTable,Start,,,,
16:44:58.002,CleanTable,End,,,CleanTable,End,,,,
16:44:58.900,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:45:01.899,Walk,End,Walk,End,Walk,End,Walk,End,,
16:45:02.860,PourWater,Start,,,PourWater,Start,,,,
16:45:05.573,PourWater,End,,,PourWater,End,,,,
16:45:05.633,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
16:45:07.614,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
16:45:08.816,DrinkGlass,Start,,,DrinkGlass,Start,,,,
16:45:11.283,DrinkGlass,End,,,DrinkGlass,End,,,,
16:45:11.882,CleanTable,Start,,,CleanTable,Start,,,,
16:45:14.887,CleanTable,End,,,CleanTable,End,,,,
16:45:16.807,PourWater,Start,,,PourWater,Start,,,,
16:45:19.336,PourWater,End,,,PourWater,End,,,,
16:45:19.396,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
16:45:20.596,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
16:45:21.016,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:45:24.772,Walk,End,Walk,End,Walk,End,Walk,End,,
16:45:25.792,OpenDoor,Start,OpenDoor,Start,,,,,,
16:45:27.903,OpenDoor,End,OpenDoor,End,,,,,,
16:45:29.346,PourWater,Start,,,PourWater,Start,,,,
16:45:32.063,PourWater,End,,,PourWater,End,,,,
16:45:34.105,BrushTeeth,Start,BrushTeeth,Start,,,,,,
16:45:40.928,BrushTeeth,End,BrushTeeth,End,,,,,,
16:45:42.618,DrinkGlass,Start,,,DrinkGlass,Start,,,,
16:45:45.453,DrinkGlass,End,,,DrinkGlass,End,,,,
16:45:46.478,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:45:49.794,Walk,End,Walk,End,Walk,End,Walk,End,,
16:45:50.514,CleanTable,Start,,,CleanTable,Start,,,,
16:45:54.010,CleanTable,End,,,CleanTable,End,,,,
16:45:55.031,OpenDoor,Start,OpenDoor,Start,,,,,,
16:45:57.079,OpenDoor,End,OpenDoor,End,,,,,,
16:45:59.308,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:46:00.926,Walk,End,Walk,End,Walk,End,Walk,End,,
16:46:01.826,DrinkGlass,Start,,,DrinkGlass,Start,,,,
16:46:04.303,DrinkGlass,End,,,DrinkGlass,End,,,,
16:46:04.482,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
16:46:06.344,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
16:46:06.704,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
16:46:07.904,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
16:46:08.444,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:46:11.987,Walk,End,Walk,End,Walk,End,Walk,End,,
16:46:12.708,CloseDoor,Start,CloseDoor,Start,,,,,,
16:46:13.854,CloseDoor,End,CloseDoor,End,,,,,,
16:46:13.914,,,,,,,,,S4,End
