#Time,BothArmsLabel,Start/End,RightArmLabel,Start/End,LeftArmLabel,Start/End,Locomotion,Start/End,SessionLabel,Info10
17:38:16.754,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
17:38:17.882,DrinkGlass,Start,DrinkGlass,Start,,,,,,
17:38:21.266,DrinkGlass,End,DrinkGlass,End,,,,,,
17:38:22.112,PourWater,Start,PourWater,Start,,,,,,
17:38:25.919,PourWater,End,PourWater,End,,,,,,
17:38:26.059,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
17:38:28.597,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
17:38:34.519,CloseDoor,Start,CloseDoor,Start,,,,,,
17:38:38.467,CloseDoor,End,CloseDoor,End,,,,,,
17:38:41.569,BrushTeeth,Start,BrushTeeth,Start,,,,,,
17:38:44.812,BrushTeeth,End,BrushTeeth,End,,,,,,
17:39:02.578,BrushTeeth,Start,BrushTeeth,Start,,,,,,
17:39:10.756,BrushTeeth,End,BrushTeeth,End,,,,,,
17:39:13.858,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:39:19.496,Walk,End,Walk,End,Walk,End,Walk,End,,
17:39:21.752,CleanTable,Start,CleanTable,Start,,,,,,
17:39:27.533,CleanTable,End,CleanTable,End,,,,,,
17:39:30.776,CloseDoor,Start,CloseDoor,Start,,,,,,
17:39:35.570,CloseDoor,End,CloseDoor,End,,,,,,
17:39:38.390,OpenDoor,Start,OpenDoor,Start,,,,,,
17:39:42.480,OpenDoor,End,OpenDoor,End,,,,,,
17:39:44.454,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:39:47.133,Walk,End,Walk,End,Walk,End,Walk,End,,
17:39:47.979,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
17:39:50.517,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
17:39:50.799,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
17:39:53.337,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
17:39:54.606,PourWater,Start,PourWater,Start,,,,,,
17:39:58.131,PourWater,End,PourWater,End,,,,,,
17:39:59.400,CleanTable,Start,CleanTable,Start,,,,,,
17:40:03.489,CleanTable,End,CleanTable,End,,,,,,
17:40:05.886,DrinkGlass,Start,DrinkGlass,Start,,,,,,
17:40:10.257,DrinkGlass,End,DrinkGlass,End,,,,,,
17:40:11.949,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:40:14.769,Walk,End,Walk,End,Walk,End,Walk,End,,
17:40:16.179,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
17:40:18.153,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
17:40:19.138,CleanTable,Start,CleanTable,Start,,,,,,
17:40:24.496,CleanTable,End,CleanTable,End,,,,,,
17:40:25.624,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
17:40:28.726,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
17:40:30.559,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:40:34.930,Walk,End,Walk,End,Walk,End,Walk,End,,
17:40:36.763,BrushTeeth,Start,BrushTeeth,Start,,,,,,
17:40:43.250,BrushTeeth,End,BrushTeeth,End,,,,,,
17:40:45.647,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:40:50.441,Walk,End,Walk,End,Walk,End,Walk,End,,
17:40:50.474,CloseDoor,Start,CloseDoor,Start,,,,,,
17:40:55.550,CloseDoor,End,CloseDoor,End,,,,,,
17:40:57.806,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:41:04.572,Walk,End,Walk,End,Walk,End,Walk,End,,
17:41:05.277,BrushTeeth,Start,BrushTeeth,Start,,,,,,
17:41:11.340,BrushTeeth,End,BrushTeeth,End,,,,,,
17:41:13.596,OpenDoor,Start,OpenDoor,Start,,,,,,
17:41:17.968,OpenDoor,End,OpenDoor,End,,,,,,
17:41:22.198,BrushTeeth,Start,BrushTeeth,Start,,,,,,
17:41:28.126,BrushTeeth,End,BrushTeeth,End,,,,,,
17:41:31.510,CloseDoor,Start,CloseDoor,Start,,,,,,
17:41:36.586,CloseDoor,End,CloseDoor,End,,,,,,
17:41:36.619,,,,,,,,,S1,End
17:42:12.730,,,,,,,,,S2,Start
17:42:15.127,DrinkGlass,Start,,,DrinkGlass,Start,,,,
17:42:18.934,DrinkGlass,End,,,DrinkGlass,End,,,,
17:42:19.780,PourWater,Start,,,PourWater,Start,,,,
17:42:23.869,PourWater,End,,,PourWater,End,,,,
17:42:24.010,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
17:42:25.984,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
17:42:26.971,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:42:30.073,Walk,End,Walk,End,Walk,End,Walk,End,,
17:42:39.520,CleanTable,Start,,,CleanTable,Start,,,,
17:42:43.609,CleanTable,End,,,CleanTable,End,,,,
17:42:45.016,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:42:48.403,Walk,End,Walk,End,Walk,End,Walk,End,,
17:42:48.718,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
17:42:50.974,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
17:42:52.384,PourWater,Start,,,PourWater,Start,,,,
17:42:56.052,PourWater,End,,,PourWater,End,,,,
17:42:57.039,DrinkGlass,Start,,,DrinkGlass,Start,,,,
17:43:00.846,DrinkGlass,End,,,DrinkGlass,End,,,,
17:43:01.269,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
17:43:02.961,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
17:43:04.230,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:43:09.729,Walk,End,Walk,End,Walk,End,Walk,End,,
17:43:10.857,OpenDoor,Start,OpenDoor,Start,,,,,,
17:43:14.664,OpenDoor,End,OpenDoor,End,,,,,,
17:43:17.766,BrushTeeth,Start,BrushTeeth,Start,,,,,,
17:43:24.114,BrushTeeth,End,BrushTeeth,End,,,,,,
17:43:27.216,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:43:32.010,Walk,End,Walk,End,Walk,End,Walk,End,,
17:43:32.292,CleanTable,Start,,,CleanTable,Start,,,,
17:43:37.086,CleanTable,End,,,CleanTable,End,,,,
17:43:38.919,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
17:43:41.316,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
17:43:42.162,DrinkGlass,Start,,,DrinkGlass,Start,,,,
17:43:45.969,DrinkGlass,End,,,DrinkGlass,End,,,,
17:43:46.674,PourWater,Start,,,PourWater,Start,,,,
17:43:51.610,PourWater,End,,,PourWater,End,,,,
17:43:55.840,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:43:59.647,Walk,End,Walk,End,Walk,End,Walk,End,,
17:43:59.680,CloseDoor,Start,CloseDoor,Start,,,,,,
17:44:04.052,CloseDoor,End,CloseDoor,End,,,,,,
17:44:06.590,BrushTeeth,Start,BrushTeeth,Start,,,,,,
17:44:11.385,BrushTeeth,End,BrushTeeth,End,,,,,,
17:44:14.206,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:44:18.722,Walk,End,Walk,End,Walk,End,Walk,End,,
17:44:20.132,CleanTable,Start,,,CleanTable,Start,,,,
17:44:26.618,CleanTable,End,,,CleanTable,End,,,,
17:44:29.438,CloseDoor,Start,CloseDoor,Start,,,,,,
17:44:34.656,CloseDoor,End,CloseDoor,End,,,,,,
17:44:37.053,OpenDoor,Start,OpenDoor,Start,,,,,,
17:44:40.545,OpenDoor,End,OpenDoor,End,,,,,,
17:44:42.975,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:44:46.337,Walk,End,Walk,End,Walk,End,Walk,End,,
17:44:46.760,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
17:44:48.875,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
17:44:49.580,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
17:44:51.977,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
17:44:53.105,PourWater,Start,,,PourWater,Start,,,,
17:44:58.463,PourWater,End,,,PourWater,End,,,,
17:44:59.591,CleanTable,Start,,,CleanTable,Start,,,,
17:45:05.231,CleanTable,End,,,CleanTable,End,,,,
17:45:06.640,DrinkGlass,Start,,,DrinkGlass,Start,,,,
17:45:11.293,DrinkGlass,End,,,DrinkGlass,End,,,,
17:45:12.562,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:45:15.382,Walk,End,Walk,End,Walk,End,Walk,End,,
17:45:16.933,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
17:45:19.048,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
17:45:19.471,CleanTable,Start,,,CleanTable,Start,,,,
17:45:25.675,CleanTable,End,,,CleanTable,End,,,,
17:45:26.239,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
17:45:28.495,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
17:45:30.469,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:45:35.545,Walk,End,Walk,End,Walk,End,Walk,End,,
17:45:37.377,BrushTeeth,Start,BrushTeeth,Start,,,,,,
17:45:42.876,BrushTeeth,End,BrushTeeth,End,,,,,,
17:45:45.555,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:45:50.631,Walk,End,Walk,End,Walk,End,Walk,End,,
17:45:50.664,CloseDoor,Start,CloseDoor,Start,,,,,,
17:45:55.740,CloseDoor,End,CloseDoor,End,,,,,,
17:45:58.701,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:46:04.338,Walk,End,Walk,End,Walk,End,Walk,End,,
17:46:04.761,BrushTeeth,Start,BrushTeeth,Start,,,,,,
17:46:10.967,BrushTeeth,End,BrushTeeth,End,,,,,,
17:46:14.633,OpenDoor,Start,OpenDoor,Start,,,,,,
17:46:18.582,OpenDoor,End,OpenDoor,End,,,,,,
17:46:23.376,BrushTeeth,Start,BrushTeeth,Start,,,,,,
17:46:27.748,BrushTeeth,End,BrushTeeth,End,,,,,,
17:46:31.978,CloseDoor,Start,CloseDoor,Start,,,,,,
17:46:36.772,CloseDoor,End,CloseDoor,End,,,,,,
17:46:36.805,,,,,,,,,S2,End
17:47:08.690,,,,,,,,,S3,Start
17:47:08.723,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
17:47:10.838,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
17:47:12.107,CleanTable,Start,CleanTable,Start,,,,,,
17:47:16.619,CleanTable,End,CleanTable,End,,,,,,
17:47:17.324,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
17:47:19.298,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
17:47:21.131,PourWater,Start,PourWater,Start,,,,,,
17:47:25.220,PourWater,End,PourWater,End,,,,,,
17:47:25.394,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
17:47:27.227,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
17:47:28.214,DrinkGlass,Start,DrinkGlass,Start,,,,,,
17:47:32.021,DrinkGlass,End,DrinkGlass,End,,,,,,
17:47:33.431,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:47:39.213,Walk,End,Walk,End,Walk,End,Walk,End,,
17:47:40.482,DrinkGlass,Start,DrinkGlass,Start,,,,,,
17:47:44.712,DrinkGlass,End,DrinkGlass,End,,,,,,
17:47:45.840,OpenDoor,Start,OpenDoor,Start,,,,,,
17:47:50.917,OpenDoor,End,OpenDoor,End,,,,,,
17:47:53.877,CloseDoor,Start,CloseDoor,Start,,,,,,
17:47:58.108,CloseDoor,End,CloseDoor,End,,,,,,
17:48:00.928,PourWater,Start,PourWater,Start,,,,,,
17:48:06.145,PourWater,End,PourWater,End,,,,,,
17:48:08.117,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:48:12.910,Walk,End,Walk,End,Walk,End,Walk,End,,
17:48:13.615,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:48:14.179,Walk,End,Walk,End,Walk,End,Walk,End,,
17:48:15.025,PourWater,Start,PourWater,Start,,,,,,
17:48:18.832,PourWater,End,PourWater,End,,,,,,
17:48:21.088,OpenDoor,Start,OpenDoor,Start,,,,,,
17:48:24.614,OpenDoor,End,OpenDoor,End,,,,,,
17:48:27.293,PourWater,Start,PourWater,Start,,,,,,
17:48:30.959,PourWater,End,PourWater,End,,,,,,
17:48:32.509,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:48:36.598,Walk,End,Walk,End,Walk,End,Walk,End,,
17:48:37.726,OpenDoor,Start,OpenDoor,Start,,,,,,
17:48:42.242,OpenDoor,End,OpenDoor,End,,,,,,
17:48:44.639,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:48:46.049,Walk,End,Walk,End,Walk,End,Walk,End,,
17:48:46.190,DrinkGlass,Start,DrinkGlass,Start,,,,,,
17:48:50.843,DrinkGlass,End,DrinkGlass,End,,,,,,
17:48:52.676,BrushTeeth,Start,BrushTeeth,Start,,,,,,
17:48:58.175,BrushTeeth,End,BrushTeeth,End,,,,,,
17:49:00.854,PourWater,Start,PourWater,Start,,,,,,
17:49:06.071,PourWater,End,PourWater,End,,,,,,
17:49:07.904,CloseDoor,Start,CloseDoor,Start,,,,,,
17:49:12.698,CloseDoor,End,CloseDoor,End,,,,,,
17:49:15.236,DrinkGlass,Start,DrinkGlass,Start,,,,,,
17:49:19.608,DrinkGlass,End,DrinkGlass,End,,,,,,
17:49:20.729,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:49:26.228,Walk,End,Walk,End,Walk,End,Walk,End,,
17:49:27.074,DrinkGlass,Start,DrinkGlass,Start,,,,,,
17:49:31.307,DrinkGlass,End,DrinkGlass,End,,,,,,
17:49:33.563,CloseDoor,Start,CloseDoor,Start,,,,,,
17:49:38.925,CloseDoor,End,CloseDoor,End,,,,,,
17:49:41.886,CleanTable,Start,CleanTable,Start,,,,,,
17:49:46.964,CleanTable,End,CleanTable,End,,,,,,
17:49:48.938,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:49:53.309,Walk,End,Walk,End,Walk,End,Walk,End,,
17:49:54.155,PourWater,Start,PourWater,Start,,,,,,
17:49:58.526,PourWater,End,PourWater,End,,,,,,
17:49:59.231,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
17:50:01.346,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
17:50:02.192,DrinkGlass,Start,DrinkGlass,Start,,,,,,
17:50:06.564,DrinkGlass,End,DrinkGlass,End,,,,,,
17:50:07.269,CleanTable,Start,CleanTable,Start,,,,,,
17:50:12.909,CleanTable,End,CleanTable,End,,,,,,
17:50:15.447,PourWater,Start,PourWater,Start,,,,,,
17:50:19.677,PourWater,End,PourWater,End,,,,,,
17:50:20.382,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
17:50:22.215,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
17:50:23.625,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:50:28.983,Walk,End,Walk,End,Walk,End,Walk,End,,
17:50:29.829,OpenDoor,Start,OpenDoor,Start,,,,,,
17:50:33.354,OpenDoor,End,OpenDoor,End,,,,,,
17:50:36.315,PourWater,Start,PourWater,Start,,,,,,
17:50:41.817,PourWater,End,PourWater,End,,,,,,
17:50:43.791,BrushTeeth,Start,BrushTeeth,Start,,,,,,
17:50:48.726,BrushTeeth,End,BrushTeeth,End,,,,,,
17:50:51.969,DrinkGlass,Start,DrinkGlass,Start,,,,,,
17:50:56.765,DrinkGlass,End,DrinkGlass,End,,,,,,
17:50:57.747,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:51:03.105,Walk,End,Walk,End,Walk,End,Walk,End,,
17:51:03.528,CleanTable,Start,CleanTable,Start,,,,,,
17:51:08.745,CleanTable,End,CleanTable,End,,,,,,
17:51:11.565,OpenDoor,Start,OpenDoor,Start,,,,,,
17:51:14.978,OpenDoor,End,OpenDoor,End,,,,,,
17:51:16.782,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:51:19.179,Walk,End,Walk,End,Walk,End,Walk,End,,
17:51:20.307,DrinkGlass,Start,DrinkGlass,Start,,,,,,
17:51:24.537,DrinkGlass,End,DrinkGlass,End,,,,,,
17:51:25.806,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
17:51:28.062,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
17:51:29.331,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
17:51:31.728,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
17:51:33.417,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:51:39.057,Walk,End,Walk,End,Walk,End,Walk,End,,
17:51:39.090,CloseDoor,Start,CloseDoor,Start,,,,,,
17:51:44.305,CloseDoor,End,CloseDoor,End,,,,,,
17:51:44.338,,,,,,,,,S3,End
17:52:15.654,,,,,,,,,S4,Start
17:52:15.687,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
17:52:17.379,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
17:52:18.364,CleanTable,Start,,,CleanTable,Start,,,,
17:52:23.158,CleanTable,End,,,CleanTable,End,,,,
17:52:23.581,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
17:52:25.696,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
17:52:27.106,PourWater,Start,,,PourWater,Start,,,,
17:52:30.772,PourWater,End,,,PourWater,End,,,,
17:52:31.477,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
17:52:33.733,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
17:52:34.438,DrinkGlass,Start,,,DrinkGlass,Start,,,,
17:52:38.950,DrinkGlass,End,,,DrinkGlass,End,,,,
17:52:40.499,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:52:46.280,Walk,End,Walk,End,Walk,End,Walk,End,,
17:52:46.985,DrinkGlass,Start,,,DrinkGlass,Start,,,,
17:52:51.497,DrinkGlass,End,,,DrinkGlass,End,,,,
17:52:52.625,OpenDoor,Start,OpenDoor,Start,,,,,,
17:52:56.432,OpenDoor,End,OpenDoor,End,,,,,,
17:52:59.111,CloseDoor,Start,CloseDoor,Start,,,,,,
17:53:03.200,CloseDoor,End,CloseDoor,End,,,,,,
17:53:07.148,PourWater,Start,,,PourWater,Start,,,,
17:53:11.378,PourWater,End,,,PourWater,End,,,,
17:53:12.928,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:53:17.581,Walk,End,Walk,End,Walk,End,Walk,End,,
17:53:18.709,PourWater,Start,,,PourWater,Start,,,,
17:53:23.080,PourWater,End,,,PourWater,End,,,,
17:53:26.041,OpenDoor,Start,OpenDoor,Start,,,,,,
17:53:30.412,OpenDoor,End,OpenDoor,End,,,,,,
17:53:34.078,PourWater,Start,,,PourWater,Start,,,,
17:53:38.167,PourWater,End,,,PourWater,End,,,,
17:53:40.423,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:53:45.358,Walk,End,Walk,End,Walk,End,Walk,End,,
17:53:46.345,OpenDoor,Start,OpenDoor,Start,,,,,,
17:53:50.011,OpenDoor,End,OpenDoor,End,,,,,,
17:53:52.267,DrinkGlass,Start,,,DrinkGlass,Start,,,,
17:53:56.499,DrinkGlass,End,,,DrinkGlass,End,,,,
17:53:58.473,BrushTeeth,Start,BrushTeeth,Start,,,,,,
17:54:03.972,BrushTeeth,End,BrushTeeth,End,,,,,,
17:54:07.638,PourWater,Start,,,PourWater,Start,,,,
17:54:12.996,PourWater,End,,,PourWater,End,,,,
17:54:15.252,CloseDoor,Start,CloseDoor,Start,,,,,,
17:54:20.328,CloseDoor,End,CloseDoor,End,,,,,,
17:54:22.866,DrinkGlass,Start,,,DrinkGlass,Start,,,,
17:54:26.673,DrinkGlass,End,,,DrinkGlass,End,,,,
17:54:28.224,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:54:33.018,Walk,End,Walk,End,Walk,End,Walk,End,,
17:54:33.864,DrinkGlass,Start,,,DrinkGlass,Start,,,,
17:54:38.517,DrinkGlass,End,,,DrinkGlass,End,,,,
17:54:40.209,CloseDoor,Start,CloseDoor,Start,,,,,,
17:54:45.426,CloseDoor,End,CloseDoor,End,,,,,,
17:54:48.246,CleanTable,Start,,,CleanTable,Start,,,,
17:54:53.322,CleanTable,End,,,CleanTable,End,,,,
17:54:54.871,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:54:58.819,Walk,End,Walk,End,Walk,End,Walk,End,,
17:54:59.665,PourWater,Start,,,PourWater,Start,,,,
17:55:03.755,PourWater,End,,,PourWater,End,,,,
17:55:03.788,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
17:55:06.890,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
17:55:08.300,DrinkGlass,Start,,,DrinkGlass,Start,,,,
17:55:12.530,DrinkGlass,End,,,DrinkGlass,End,,,,
17:55:13.094,CleanTable,Start,,,CleanTable,Start,,,,
17:55:19.157,CleanTable,End,,,CleanTable,End,,,,
17:55:20.849,PourWater,Start,,,PourWater,Start,,,,
17:55:24.656,PourWater,End,,,PourWater,End,,,,
17:55:25.361,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
17:55:27.476,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
17:55:28.604,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:55:33.680,Walk,End,Walk,End,Walk,End,Walk,End,,
17:55:34.526,OpenDoor,Start,OpenDoor,Start,,,,,,
17:55:37.489,OpenDoor,End,OpenDoor,End,,,,,,
17:55:39.322,PourWater,Start,,,PourWater,Start,,,,
17:55:44.117,PourWater,End,,,PourWater,End,,,,
17:55:46.232,BrushTeeth,Start,BrushTeeth,Start,,,,,,
17:55:51.167,BrushTeeth,End,BrushTeeth,End,,,,,,
17:55:53.846,DrinkGlass,Start,,,DrinkGlass,Start,,,,
17:55:58.218,DrinkGlass,End,,,DrinkGlass,End,,,,
17:55:59.487,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:56:04.281,Walk,End,Walk,End,Walk,End,Walk,End,,
17:56:04.845,CleanTable,Start,,,CleanTable,Start,,,,
17:56:09.921,CleanTable,End,,,CleanTable,End,,,,
17:56:12.177,OpenDoor,Start,OpenDoor,Start,,,,,,
17:56:16.125,OpenDoor,End,OpenDoor,End,,,,,,
17:56:17.112,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:56:20.355,Walk,End,Walk,End,Walk,End,Walk,End,,
17:56:21.765,DrinkGlass,Start,,,DrinkGlass,Start,,,,
17:56:26.377,DrinkGlass,End,,,DrinkGlass,End,,,,
17:56:26.410,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
17:56:29.230,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
17:56:29.653,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
17:56:32.755,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
17:56:34.447,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
17:56:40.291,Walk,End,Walk,End,Walk,End,Walk,End,,
17:56:41.215,CloseDoor,Start,CloseDoor,Start,,,,,,
17:56:45.727,CloseDoor,End,CloseDoor,End,,,,,,
17:56:45.760,,,,,,,,,S4,End
