#Time,BothArmsLabel,Start/End,RightArmLabel,Start/End,LeftArmLabel,Start/End,Locomotion,Start/End,SessionLabel,Info10
15:49:39.660,CleanTable,Start,,,CleanTable,Start,,,,
15:49:42.916,CleanTable,End,,,CleanTable,End,,,,
15:49:44.422,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:49:46.164,Walk,End,Walk,End,Walk,End,Walk,End,,
15:49:46.764,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
15:49:48.024,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
15:49:48.925,PourWater,Start,,,PourWater,Start,,,,
15:49:51.638,PourWater,End,,,PourWater,End,,,,
15:49:52.423,DrinkGlass,Start,,,DrinkGlass,Start,,,,
15:49:55.253,DrinkGlass,End,,,DrinkGlass,End,,,,
15:49:55.673,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
15:49:56.395,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
15:49:57.115,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:50:01.626,Walk,End,Walk,End,Walk,End,Walk,End,,
15:50:03.306,OpenDoor,Start,OpenDoor,Start,,,,,,
15:50:06.204,OpenDoor,End,OpenDoor,End,,,,,,
15:50:09.464,BrushTeeth,Start,BrushTeeth,Start,,,,,,
15:50:17.498,BrushTeeth,End,BrushTeeth,End,,,,,,
15:50:19.424,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:50:23.705,Walk,End,Walk,End,Walk,End,Walk,End,,
15:50:24.427,CleanTable,Start,,,CleanTable,Start,,,,
15:50:28.656,CleanTable,End,,,CleanTable,End,,,,
15:50:30.524,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
15:50:32.086,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
15:50:32.868,DrinkGlass,Start,,,DrinkGlass,Start,,,,
15:50:35.772,DrinkGlass,End,,,DrinkGlass,End,,,,
15:50:36.553,PourWater,Start,,,PourWater,Start,,,,
15:50:40.663,PourWater,End,,,PourWater,End,,,,
15:50:40.723,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
15:50:42.223,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
15:50:43.363,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:50:46.189,Walk,End,Walk,End,Walk,End,Walk,End,,
15:50:47.389,CloseDoor,Start,CloseDoor,Start,,,,,,
15:50:50.995,CloseDoor,End,CloseDoor,End,,,,,,
15:50:53.457,BrushTeeth,Start,BrushTeeth,Start,,,,,,
15:50:58.148,BrushTeeth,End,BrushTeeth,End,,,,,,
15:50:59.891,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:51:03.735,Walk,End,Walk,End,Walk,End,Walk,End,,
15:51:04.275,CleanTable,Start,,,CleanTable,Start,,,,
15:51:08.379,CleanTable,End,,,CleanTable,End,,,,
15:51:10.841,CloseDoor,Start,CloseDoor,Start,,,,,,
15:51:15.534,CloseDoor,End,CloseDoor,End,,,,,,
15:51:18.665,OpenDoor,Start,OpenDoor,Start,,,,,,
15:51:21.732,OpenDoor,End,OpenDoor,End,,,,,,
15:51:22.755,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:51:25.159,Walk,End,Walk,End,Walk,End,Walk,End,,
15:51:25.219,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
15:51:27.079,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
15:51:28.642,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
15:51:30.264,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
15:51:30.984,PourWater,Start,,,PourWater,Start,,,,
15:51:35.195,PourWater,End,,,PourWater,End,,,,
15:51:35.854,CleanTable,Start,,,CleanTable,Start,,,,
15:51:39.714,CleanTable,End,,,CleanTable,End,,,,
15:51:41.394,DrinkGlass,Start,,,DrinkGlass,Start,,,,
15:51:45.002,DrinkGlass,End,,,DrinkGlass,End,,,,
15:51:46.083,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:51:48.369,Walk,End,Walk,End,Walk,End,Walk,End,,
15:51:50.048,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
15:51:51.848,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
15:51:52.388,CleanTable,Start,,,CleanTable,Start,,,,
15:51:56.366,CleanTable,End,,,CleanTable,End,,,,
15:51:56.906,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
15:51:58.106,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
15:51:59.970,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:52:03.755,Walk,End,Walk,End,Walk,End,Walk,End,,
15:52:05.497,BrushTeeth,Start,BrushTeeth,Start,,,,,,
15:52:12.666,BrushTeeth,End,BrushTeeth,End,,,,,,
15:52:14.891,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:52:18.268,Walk,End,Walk,End,Walk,End,Walk,End,,
15:52:19.108,CloseDoor,Start,CloseDoor,Start,,,,,,
15:52:24.998,CloseDoor,End,CloseDoor,End,,,,,,
15:52:27.098,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:52:31.240,Walk,End,Walk,End,Walk,End,Walk,End,,
15:52:32.440,BrushTeeth,Start,BrushTeeth,Start,,,,,,
15:52:37.859,BrushTeeth,End,BrushTeeth,End,,,,,,
15:52:40.084,OpenDoor,Start,OpenDoor,Start,,,,,,
15:52:44.240,OpenDoor,End,OpenDoor,End,,,,,,
15:52:46.644,BrushTeeth,Start,BrushTeeth,Start,,,,,,
15:52:51.764,BrushTeeth,End,BrushTeeth,End,,,,,,
15:52:54.598,CloseDoor,Start,CloseDoor,Start,,,,,,
15:52:57.913,CloseDoor,End,CloseDoor,End,,,,,,
15:52:58.033,,,,,,,,,S2,End
15:53:30.413,,,,,,,,,S3,Start
15:53:30.473,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
15:53:32.758,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
15:53:33.598,CleanTable,Start,CleanTable,Start,,,,,,
15:53:37.457,CleanTable,End,CleanTable,End,,,,,,
15:53:38.536,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
15:53:40.097,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
15:53:41.237,PourWater,Start,PourWater,Start,,,,,,
15:53:45.082,PourWater,End,PourWater,End,,,,,,
15:53:46.885,DrinkGlass,Start,DrinkGlass,Start,,,,,,
15:53:50.248,DrinkGlass,End,DrinkGlass,End,,,,,,
15:53:51.268,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:53:56.923,Walk,End,Walk,End,Walk,End,Walk,End,,
15:53:57.523,DrinkGlass,Start,DrinkGlass,Start,,,,,,
15:54:00.768,DrinkGlass,End,DrinkGlass,End,,,,,,
15:54:02.272,OpenDoor,Start,OpenDoor,Start,,,,,,
15:54:05.709,OpenDoor,End,OpenDoor,End,,,,,,
15:54:08.535,CloseDoor,Start,CloseDoor,Start,,,,,,
15:54:12.621,CloseDoor,End,CloseDoor,End,,,,,,
15:54:14.549,PourWater,Start,PourWater,Start,,,,,,
15:54:19.005,PourWater,End,PourWater,End,,,,,,
15:54:19.904,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:54:24.238,Walk,End,Walk,End,Walk,End,Walk,End,,
15:54:25.258,PourWater,Start,PourWater,Start,,,,,,
15:54:29.233,PourWater,End,PourWater,End,,,,,,
15:54:31.094,OpenDoor,Start,OpenDoor,Start,,,,,,
15:54:34.588,OpenDoor,End,OpenDoor,End,,,,,,
15:54:37.716,PourWater,Start,PourWater,Start,,,,,,
15:54:41.323,PourWater,End,PourWater,End,,,,,,
15:54:43.007,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:54:45.897,Walk,End,Walk,End,Walk,End,Walk,End,,
15:54:47.095,OpenDoor,Start,OpenDoor,Start,,,,,,
15:54:50.051,OpenDoor,End,OpenDoor,End,,,,,,
15:54:52.162,DrinkGlass,Start,DrinkGlass,Start,,,,,,
15:54:55.122,DrinkGlass,End,DrinkGlass,End,,,,,,
15:54:56.742,BrushTeeth,Start,BrushTeeth,Start,,,,,,
15:55:01.983,BrushTeeth,End,BrushTeeth,End,,,,,,
15:55:03.843,PourWater,Start,PourWater,Start,,,,,,
15:55:08.960,PourWater,End,PourWater,End,,,,,,
15:55:10.640,CloseDoor,Start,CloseDoor,Start,,,,,,
15:55:14.253,CloseDoor,End,CloseDoor,End,,,,,,
15:55:15.994,DrinkGlass,Start,DrinkGlass,Start,,,,,,
15:55:19.063,DrinkGlass,End,DrinkGlass,End,,,,,,
15:55:20.390,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:55:24.294,Walk,End,Walk,End,Walk,End,Walk,End,,
15:55:25.374,DrinkGlass,Start,DrinkGlass,Start,,,,,,
15:55:28.806,DrinkGlass,End,DrinkGlass,End,,,,,,
15:55:30.425,CloseDoor,Start,CloseDoor,Start,,,,,,
15:55:35.355,CloseDoor,End,CloseDoor,End,,,,,,
15:55:37.095,CleanTable,Start,CleanTable,Start,,,,,,
15:55:41.001,CleanTable,End,CleanTable,End,,,,,,
15:55:41.481,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:55:43.822,Walk,End,Walk,End,Walk,End,Walk,End,,
15:55:44.542,PourWater,Start,PourWater,Start,,,,,,
15:55:47.911,PourWater,End,PourWater,End,,,,,,
15:55:47.971,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
15:55:49.831,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
15:55:50.431,DrinkGlass,Start,DrinkGlass,Start,,,,,,
15:55:53.505,DrinkGlass,End,DrinkGlass,End,,,,,,
15:55:54.045,CleanTable,Start,CleanTable,Start,,,,,,
15:55:58.271,CleanTable,End,CleanTable,End,,,,,,
15:55:59.111,PourWater,Start,PourWater,Start,,,,,,
15:56:02.720,PourWater,End,PourWater,End,,,,,,
15:56:02.780,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
15:56:04.100,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
15:56:04.880,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:56:09.153,Walk,End,Walk,End,Walk,End,Walk,End,,
15:56:10.172,OpenDoor,Start,OpenDoor,Start,,,,,,
15:56:13.122,OpenDoor,End,OpenDoor,End,,,,,,
15:56:16.135,PourWater,Start,PourWater,Start,,,,,,
15:56:19.868,PourWater,End,PourWater,End,,,,,,
15:56:21.855,BrushTeeth,Start,BrushTeeth,Start,,,,,,
15:56:27.403,BrushTeeth,End,BrushTeeth,End,,,,,,
15:56:29.630,DrinkGlass,Start,DrinkGlass,Start,,,,,,
15:56:33.126,DrinkGlass,End,DrinkGlass,End,,,,,,
15:56:34.148,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:56:38.062,Walk,End,Walk,End,Walk,End,Walk,End,,
15:56:38.723,CleanTable,Start,CleanTable,Start,,,,,,
15:56:42.589,CleanTable,End,CleanTable,End,,,,,,
15:56:45.003,OpenDoor,Start,OpenDoor,Start,,,,,,
15:56:48.196,OpenDoor,End,OpenDoor,End,,,,,,
15:56:49.459,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:56:52.040,Walk,End,Walk,End,Walk,End,Walk,End,,
15:56:52.590,DrinkGlass,Start,DrinkGlass,Start,,,,,,
15:56:55.541,DrinkGlass,End,DrinkGlass,End,,,,,,
15:56:55.601,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
15:56:57.950,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
15:56:58.309,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
15:56:59.935,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
15:57:01.136,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:57:05.238,Walk,End,Walk,End,Walk,End,Walk,End,,
15:57:06.378,CloseDoor,Start,CloseDoor,Start,,,,,,
15:57:10.534,CloseDoor,End,CloseDoor,End,,,,,,
15:57:10.594,,,,,,,,,S3,End
15:57:44.386,,,,,,,,,S4,Start
15:57:44.446,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
15:57:46.369,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
15:57:46.849,CleanTable,Start,,,CleanTable,Start,,,,
15:57:50.581,CleanTable,End,,,CleanTable,End,,,,
15:57:51.121,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
15:57:52.561,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
15:57:55.804,PourWater,Start,,,PourWater,Start,,,,
15:57:59.354,PourWater,End,,,PourWater,End,,,,
15:58:00.675,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
15:58:01.936,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
15:58:02.717,DrinkGlass,Start,,,DrinkGlass,Start,,,,
15:58:06.320,DrinkGlass,End,,,DrinkGlass,End,,,,
15:58:07.460,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:58:11.853,Walk,End,Walk,End,Walk,End,Walk,End,,
15:58:13.053,DrinkGlass,Start,,,DrinkGlass,Start,,,,
15:58:15.887,DrinkGlass,End,,,DrinkGlass,End,,,,
15:58:16.671,OpenDoor,Start,OpenDoor,Start,,,,,,
15:58:19.923,OpenDoor,End,OpenDoor,End,,,,,,
15:58:23.049,CloseDoor,Start,CloseDoor,Start,,,,,,
15:58:26.722,CloseDoor,End,CloseDoor,End,,,,,,
15:58:28.763,PourWater,Start,,,PourWater,Start,,,,
15:58:33.581,PourWater,End,,,PourWater,End,,,,
15:58:34.662,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:58:38.285,Walk,End,Walk,End,Walk,End,Walk,End,,
15:58:39.245,PourWater,Start,,,PourWater,Start,,,,
15:58:42.849,PourWater,End,,,PourWater,End,,,,
15:58:44.414,OpenDoor,Start,OpenDoor,Start,,,,,,
15:58:47.183,OpenDoor,End,OpenDoor,End,,,,,,
15:58:49.229,PourWater,Start,,,PourWater,Start,,,,
15:58:52.787,PourWater,End,,,PourWater,End,,,,
15:58:53.449,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:58:57.908,Walk,End,Walk,End,Walk,End,Walk,End,,
15:58:59.347,OpenDoor,Start,OpenDoor,Start,,,,,,
15:59:02.430,OpenDoor,End,OpenDoor,End,,,,,,
15:59:04.355,DrinkGlass,Start,,,DrinkGlass,Start,,,,
15:59:07.124,DrinkGlass,End,,,DrinkGlass,End,,,,
15:59:08.746,BrushTeeth,Start,BrushTeeth,Start,,,,,,
15:59:13.746,BrushTeeth,End,BrushTeeth,End,,,,,,
15:59:16.636,PourWater,Start,,,PourWater,Start,,,,
15:59:20.798,PourWater,End,,,PourWater,End,,,,
15:59:22.541,CloseDoor,Start,CloseDoor,Start,,,,,,
15:59:25.950,CloseDoor,End,CloseDoor,End,,,,,,
15:59:28.421,DrinkGlass,Start,,,DrinkGlass,Start,,,,
15:59:31.253,DrinkGlass,End,,,DrinkGlass,End,,,,
15:59:32.518,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:59:36.008,Walk,End,Walk,End,Walk,End,Walk,End,,
15:59:36.908,DrinkGlass,Start,,,DrinkGlass,Start,,,,
15:59:39.923,DrinkGlass,End,,,DrinkGlass,End,,,,
15:59:42.326,CloseDoor,Start,CloseDoor,Start,,,,,,
15:59:46.538,CloseDoor,End,CloseDoor,End,,,,,,
15:59:47.801,CleanTable,Start,,,CleanTable,Start,,,,
15:59:51.469,CleanTable,End,,,CleanTable,End,,,,
15:59:52.912,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
15:59:55.435,Walk,End,Walk,End,Walk,End,Walk,End,,
15:59:56.635,PourWater,Start,,,PourWater,Start,,,,
16:00:00.009,PourWater,End,,,PourWater,End,,,,
16:00:00.069,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
16:00:01.397,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
16:00:02.238,DrinkGlass,Start,,,DrinkGlass,Start,,,,
16:00:05.305,DrinkGlass,End,,,DrinkGlass,End,,,,
16:00:05.846,CleanTable,Start,,,CleanTable,Start,,,,
16:00:10.736,CleanTable,End,,,CleanTable,End,,,,
16:00:11.816,PourWater,Start,,,PourWater,Start,,,,
16:00:15.863,PourWater,End,,,PourWater,End,,,,
16:00:15.923,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
16:00:17.064,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
16:00:17.906,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:00:21.695,Walk,End,Walk,End,Walk,End,Walk,End,,
16:00:23.195,OpenDoor,Start,OpenDoor,Start,,,,,,
16:00:26.318,OpenDoor,End,OpenDoor,End,,,,,,
16:00:29.146,PourWater,Start,,,PourWater,Start,,,,
16:00:34.024,PourWater,End,,,PourWater,End,,,,
16:00:35.648,BrushTeeth,Start,BrushTeeth,Start,,,,,,
16:00:40.114,BrushTeeth,End,BrushTeeth,End,,,,,,
16:00:42.648,DrinkGlass,Start,,,DrinkGlass,Start,,,,
16:00:45.789,DrinkGlass,End,,,DrinkGlass,End,,,,
16:00:47.113,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:00:50.850,Walk,End,Walk,End,Walk,End,Walk,End,,
16:00:51.873,CleanTable,Start,,,CleanTable,Start,,,,
16:00:55.849,CleanTable,End,,,CleanTable,End,,,,
16:00:58.259,OpenDoor,Start,OpenDoor,Start,,,,,,
16:01:01.208,OpenDoor,End,OpenDoor,End,,,,,,
16:01:02.292,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:01:04.876,Walk,End,Walk,End,Walk,End,Walk,End,,
16:01:05.656,DrinkGlass,Start,,,DrinkGlass,Start,,,,
16:01:08.778,DrinkGlass,End,,,DrinkGlass,End,,,,
16:01:09.198,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
16:01:11.002,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
16:01:12.083,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
16:01:13.583,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
16:01:14.484,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
16:01:18.037,Walk,End,Walk,End,Walk,End,Walk,End,,
16:01:19.298,CloseDoor,Start,CloseDoor,Start,,,,,,
16:01:23.031,CloseDoor,End,CloseDoor,End,,,,,,
16:01:23.091,,,,,,,,,S4,End
