#Time,BothArmsLabel,Start/End,RightArmLabel,Start/End,LeftArmLabel,Start/End,Locomotion,Start/End,SessionLabel,Info10
11:44:23.658,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
11:44:24.838,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
11:44:25.133,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:44:30.148,Walk,End,Walk,End,Walk,End,Walk,End,,
11:44:30.856,CloseDoor,Start,CloseDoor,Start,,,,,,
11:44:34.396,CloseDoor,End,CloseDoor,End,,,,,,
11:44:37.110,BrushTeeth,Start,BrushTeeth,Start,,,,,,
11:44:44.367,BrushTeeth,End,BrushTeeth,End,,,,,,
11:44:46.432,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:44:52.037,Walk,End,Walk,End,Walk,End,Walk,End,,
11:44:52.745,CleanTable,Start,CleanTable,Start,,,,,,
11:44:57.583,CleanTable,End,CleanTable,End,,,,,,
11:45:00.592,CloseDoor,Start,CloseDoor,Start,,,,,,
11:45:05.194,CloseDoor,End,CloseDoor,End,,,,,,
11:45:07.495,OpenDoor,Start,OpenDoor,Start,,,,,,
11:45:10.445,OpenDoor,End,OpenDoor,End,,,,,,
11:45:12.215,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:45:15.283,Walk,End,Walk,End,Walk,End,Walk,End,,
11:45:15.316,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
11:45:17.263,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
11:45:18.443,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
11:45:19.977,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
11:45:21.393,PourWater,Start,PourWater,Start,,,,,,
11:45:26.290,PourWater,End,PourWater,End,,,,,,
11:45:27.057,CleanTable,Start,CleanTable,Start,,,,,,
11:45:31.777,CleanTable,End,CleanTable,End,,,,,,
11:45:32.662,DrinkGlass,Start,DrinkGlass,Start,,,,,,
11:45:38.149,DrinkGlass,End,DrinkGlass,End,,,,,,
11:45:39.270,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:45:42.456,Walk,End,Walk,End,Walk,End,Walk,End,,
11:45:42.489,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
11:45:44.200,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
11:45:45.262,CleanTable,Start,CleanTable,Start,,,,,,
11:45:50.159,CleanTable,End,CleanTable,End,,,,,,
11:45:50.513,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
11:45:51.870,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
11:45:53.404,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:45:58.006,Walk,End,Walk,End,Walk,End,Walk,End,,
11:45:59.304,BrushTeeth,Start,BrushTeeth,Start,,,,,,
11:46:05.794,BrushTeeth,End,BrushTeeth,End,,,,,,
11:46:07.859,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:46:11.812,Walk,End,Walk,End,Walk,End,Walk,End,,
11:46:11.845,CloseDoor,Start,CloseDoor,Start,,,,,,
11:46:16.034,CloseDoor,End,CloseDoor,End,,,,,,
11:46:17.391,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:46:21.934,Walk,End,Walk,End,Walk,End,Walk,End,,
11:46:23.999,BrushTeeth,Start,BrushTeeth,Start,,,,,,
11:46:30.489,BrushTeeth,End,BrushTeeth,End,,,,,,
11:46:32.613,OpenDoor,Start,OpenDoor,Start,,,,,,
11:46:36.507,OpenDoor,End,OpenDoor,End,,,,,,
11:46:39.988,BrushTeeth,Start,BrushTeeth,Start,,,,,,
11:46:47.068,BrushTeeth,End,BrushTeeth,End,,,,,,
11:46:50.254,CloseDoor,Start,CloseDoor,Start,,,,,,
11:46:53.912,CloseDoor,End,CloseDoor,End,,,,,,
11:46:53.945,,,,,,,,,S1,End
11:47:31.639,,,,,,,,,S2,Start
11:47:31.673,DrinkGlass,Start,,,DrinkGlass,Start,,,,
11:47:35.921,DrinkGlass,End,,,DrinkGlass,End,,,,
11:47:36.865,PourWater,Start,,,PourWater,Start,,,,
11:47:41.644,PourWater,End,,,PourWater,End,,,,
11:47:41.703,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
11:47:42.824,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
11:47:43.650,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:47:47.721,Walk,End,Walk,End,Walk,End,Walk,End,,
11:47:47.780,OpenDoor,Start,OpenDoor,Start,,,,,,
11:47:50.376,OpenDoor,End,OpenDoor,End,,,,,,
11:47:53.090,CleanTable,Start,,,CleanTable,Start,,,,
11:47:58.046,CleanTable,End,,,CleanTable,End,,,,
11:47:59.462,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:48:03.238,Walk,End,Walk,End,Walk,End,Walk,End,,
11:48:03.297,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
11:48:04.595,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
11:48:05.952,PourWater,Start,,,PourWater,Start,,,,
11:48:09.610,PourWater,End,,,PourWater,End,,,,
11:48:10.318,DrinkGlass,Start,,,DrinkGlass,Start,,,,
11:48:13.740,DrinkGlass,End,,,DrinkGlass,End,,,,
11:48:13.799,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
11:48:14.861,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
11:48:15.451,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:48:20.466,Walk,End,Walk,End,Walk,End,Walk,End,,
11:48:20.525,OpenDoor,Start,OpenDoor,Start,,,,,,
11:48:23.829,OpenDoor,End,OpenDoor,End,,,,,,
11:48:27.133,BrushTeeth,Start,BrushTeeth,Start,,,,,,
11:48:33.564,BrushTeeth,End,BrushTeeth,End,,,,,,
11:48:35.275,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:48:39.759,Walk,End,Walk,End,Walk,End,Walk,End,,
11:48:40.703,CleanTable,Start,,,CleanTable,Start,,,,
11:48:45.600,CleanTable,End,,,CleanTable,End,,,,
11:48:46.485,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
11:48:48.196,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
11:48:49.022,DrinkGlass,Start,,,DrinkGlass,Start,,,,
11:48:53.919,DrinkGlass,End,,,DrinkGlass,End,,,,
11:48:54.450,PourWater,Start,,,PourWater,Start,,,,
11:48:58.757,PourWater,End,,,PourWater,End,,,,
11:48:58.816,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
11:49:00.350,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
11:49:01.235,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:49:05.719,Walk,End,Walk,End,Walk,End,Walk,End,,
11:49:05.778,CloseDoor,Start,CloseDoor,Start,,,,,,
11:49:09.377,CloseDoor,End,CloseDoor,End,,,,,,
11:49:12.740,BrushTeeth,Start,BrushTeeth,Start,,,,,,
11:49:20.469,BrushTeeth,End,BrushTeeth,End,,,,,,
11:49:22.652,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:49:27.136,Walk,End,Walk,End,Walk,End,Walk,End,,
11:49:27.667,CleanTable,Start,,,CleanTable,Start,,,,
11:49:33.449,CleanTable,End,,,CleanTable,End,,,,
11:49:35.750,CloseDoor,Start,CloseDoor,Start,,,,,,
11:49:40.234,CloseDoor,End,CloseDoor,End,,,,,,
11:49:42.240,OpenDoor,Start,OpenDoor,Start,,,,,,
11:49:45.013,OpenDoor,End,OpenDoor,End,,,,,,
11:49:47.078,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:49:49.615,Walk,End,Walk,End,Walk,End,Walk,End,,
11:49:49.674,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
11:49:51.267,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
11:49:52.388,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
11:49:53.804,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
11:49:54.984,PourWater,Start,,,PourWater,Start,,,,
11:49:58.937,PourWater,End,,,PourWater,End,,,,
11:49:59.881,CleanTable,Start,,,CleanTable,Start,,,,
11:50:04.306,CleanTable,End,,,CleanTable,End,,,,
11:50:05.132,DrinkGlass,Start,,,DrinkGlass,Start,,,,
11:50:09.852,DrinkGlass,End,,,DrinkGlass,End,,,,
11:50:10.501,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:50:13.274,Walk,End,Walk,End,Walk,End,Walk,End,,
11:50:14.690,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
11:50:16.106,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
11:50:16.460,CleanTable,Start,,,CleanTable,Start,,,,
11:50:21.003,CleanTable,End,,,CleanTable,End,,,,
11:50:21.416,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
11:50:22.950,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
11:50:23.658,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:50:28.378,Walk,End,Walk,End,Walk,End,Walk,End,,
11:50:29.676,BrushTeeth,Start,BrushTeeth,Start,,,,,,
11:50:35.694,BrushTeeth,End,BrushTeeth,End,,,,,,
11:50:37.641,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:50:41.535,Walk,End,Walk,End,Walk,End,Walk,End,,
11:50:41.594,CloseDoor,Start,CloseDoor,Start,,,,,,
11:50:46.078,CloseDoor,End,CloseDoor,End,,,,,,
11:50:47.435,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:50:51.093,Walk,End,Walk,End,Walk,End,Walk,End,,
11:50:52.332,BrushTeeth,Start,BrushTeeth,Start,,,,,,
11:50:57.465,BrushTeeth,End,BrushTeeth,End,,,,,,
11:50:59.471,OpenDoor,Start,OpenDoor,Start,,,,,,
11:51:03.188,OpenDoor,End,OpenDoor,End,,,,,,
11:51:06.551,BrushTeeth,Start,BrushTeeth,Start,,,,,,
11:51:13.159,BrushTeeth,End,BrushTeeth,End,,,,,,
11:51:15.873,CloseDoor,Start,CloseDoor,Start,,,,,,
11:51:19.118,CloseDoor,End,CloseDoor,End,,,,,,
11:51:19.177,,,,,,,,,S2,End
11:51:43.425,,,,,,,,,S3,Start
11:51:43.484,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
11:51:44.841,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
11:51:45.726,CleanTable,Start,CleanTable,Start,,,,,,
11:51:49.502,CleanTable,End,CleanTable,End,,,,,,
11:51:50.151,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
11:51:52.039,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
11:51:53.927,PourWater,Start,PourWater,Start,,,,,,
11:51:57.526,PourWater,End,PourWater,End,,,,,,
11:51:57.762,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
11:51:59.119,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
11:51:59.591,DrinkGlass,Start,DrinkGlass,Start,,,,,,
11:52:03.721,DrinkGlass,End,DrinkGlass,End,,,,,,
11:52:04.665,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:52:10.506,Walk,End,Walk,End,Walk,End,Walk,End,,
11:52:10.742,DrinkGlass,Start,DrinkGlass,Start,,,,,,
11:52:14.577,DrinkGlass,End,DrinkGlass,End,,,,,,
11:52:15.285,OpenDoor,Start,OpenDoor,Start,,,,,,
11:52:18.353,OpenDoor,End,OpenDoor,End,,,,,,
11:52:20.890,CloseDoor,Start,CloseDoor,Start,,,,,,
11:52:24.548,CloseDoor,End,CloseDoor,End,,,,,,
11:52:26.495,PourWater,Start,PourWater,Start,,,,,,
11:52:31.097,PourWater,End,PourWater,End,,,,,,
11:52:31.864,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:52:37.292,Walk,End,Walk,End,Walk,End,Walk,End,,
11:52:38.413,PourWater,Start,PourWater,Start,,,,,,
11:52:42.130,PourWater,End,PourWater,End,,,,,,
11:52:43.310,OpenDoor,Start,OpenDoor,Start,,,,,,
11:52:46.024,OpenDoor,End,OpenDoor,End,,,,,,
11:52:48.915,PourWater,Start,PourWater,Start,,,,,,
11:52:53.458,PourWater,End,PourWater,End,,,,,,
11:52:59.240,OpenDoor,Start,OpenDoor,Start,,,,,,
11:53:01.659,OpenDoor,End,OpenDoor,End,,,,,,
11:53:04.668,DrinkGlass,Start,DrinkGlass,Start,,,,,,
11:53:08.857,DrinkGlass,End,DrinkGlass,End,,,,,,
11:53:10.332,BrushTeeth,Start,BrushTeeth,Start,,,,,,
11:53:16.940,BrushTeeth,End,BrushTeeth,End,,,,,,
11:53:18.415,PourWater,Start,PourWater,Start,,,,,,
11:53:23.076,PourWater,End,PourWater,End,,,,,,
11:53:24.492,CloseDoor,Start,CloseDoor,Start,,,,,,
11:53:27.737,CloseDoor,End,CloseDoor,End,,,,,,
11:53:31.867,DrinkGlass,Start,DrinkGlass,Start,,,,,,
11:53:35.879,DrinkGlass,End,DrinkGlass,End,,,,,,
11:53:36.528,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:53:40.481,Walk,End,Walk,End,Walk,End,Walk,End,,
11:53:41.071,DrinkGlass,Start,DrinkGlass,Start,,,,,,
11:53:44.847,DrinkGlass,End,DrinkGlass,End,,,,,,
11:53:46.440,CloseDoor,Start,CloseDoor,Start,,,,,,
11:53:50.865,CloseDoor,End,CloseDoor,End,,,,,,
11:53:51.868,CleanTable,Start,CleanTable,Start,,,,,,
11:53:56.706,CleanTable,End,CleanTable,End,,,,,,
11:54:02.075,PourWater,Start,PourWater,Start,,,,,,
11:54:05.615,PourWater,End,PourWater,End,,,,,,
11:54:05.674,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
11:54:07.267,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
11:54:08.093,DrinkGlass,Start,DrinkGlass,Start,,,,,,
11:54:12.164,DrinkGlass,End,DrinkGlass,End,,,,,,
11:54:12.400,CleanTable,Start,CleanTable,Start,,,,,,
11:54:16.943,CleanTable,End,CleanTable,End,,,,,,
11:54:17.769,PourWater,Start,PourWater,Start,,,,,,
11:54:22.666,PourWater,End,PourWater,End,,,,,,
11:54:23.020,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
11:54:24.495,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
11:54:30.513,OpenDoor,Start,OpenDoor,Start,,,,,,
11:54:33.699,OpenDoor,End,OpenDoor,End,,,,,,
11:54:36.118,PourWater,Start,PourWater,Start,,,,,,
11:54:40.425,PourWater,End,PourWater,End,,,,,,
11:54:42.254,BrushTeeth,Start,BrushTeeth,Start,,,,,,
11:54:50.632,BrushTeeth,End,BrushTeeth,End,,,,,,
11:54:53.759,DrinkGlass,Start,DrinkGlass,Start,,,,,,
11:54:58.302,DrinkGlass,End,DrinkGlass,End,,,,,,
11:54:58.833,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:55:03.435,Walk,End,Walk,End,Walk,End,Walk,End,,
11:55:03.848,CleanTable,Start,CleanTable,Start,,,,,,
11:55:09.099,CleanTable,End,CleanTable,End,,,,,,
11:55:10.279,OpenDoor,Start,OpenDoor,Start,,,,,,
11:55:13.524,OpenDoor,End,OpenDoor,End,,,,,,
11:55:15.353,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:55:18.598,Walk,End,Walk,End,Walk,End,Walk,End,,
11:55:19.601,DrinkGlass,Start,DrinkGlass,Start,,,,,,
11:55:23.731,DrinkGlass,End,DrinkGlass,End,,,,,,
11:55:23.790,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
11:55:25.383,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
11:55:26.799,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
11:55:28.392,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
11:55:29.218,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:55:34.511,Walk,End,Walk,End,Walk,End,Walk,End,,
11:55:35.354,CloseDoor,Start,CloseDoor,Start,,,,,,
11:55:39.956,CloseDoor,End,CloseDoor,End,,,,,,
11:55:40.015,,,,,,,,,S3,End
11:56:04.207,,,,,,,,,S4,Start
11:56:04.266,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
11:56:05.469,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
11:56:05.829,CleanTable,Start,,,CleanTable,Start,,,,
11:56:10.509,CleanTable,End,,,CleanTable,End,,,,
11:56:10.806,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
11:56:12.366,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
11:56:13.746,PourWater,Start,,,PourWater,Start,,,,
11:56:17.407,PourWater,End,,,PourWater,End,,,,
11:56:18.187,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
11:56:19.327,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
11:56:19.687,DrinkGlass,Start,,,DrinkGlass,Start,,,,
11:56:23.601,DrinkGlass,End,,,DrinkGlass,End,,,,
11:56:24.500,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:56:30.202,Walk,End,Walk,End,Walk,End,Walk,End,,
11:56:30.262,DrinkGlass,Start,,,DrinkGlass,Start,,,,
11:56:33.700,DrinkGlass,End,,,DrinkGlass,End,,,,
11:56:34.240,OpenDoor,Start,OpenDoor,Start,,,,,,
11:56:37.318,OpenDoor,End,OpenDoor,End,,,,,,
11:56:39.546,CloseDoor,Start,CloseDoor,Start,,,,,,
11:56:44.005,CloseDoor,End,CloseDoor,End,,,,,,
11:56:45.448,PourWater,Start,,,PourWater,Start,,,,
11:56:49.733,PourWater,End,,,PourWater,End,,,,
11:56:50.698,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:56:56.065,Walk,End,Walk,End,Walk,End,Walk,End,,
11:56:56.125,PourWater,Start,,,PourWater,Start,,,,
11:57:00.831,PourWater,End,,,PourWater,End,,,,
11:57:01.974,OpenDoor,Start,OpenDoor,Start,,,,,,
11:57:05.167,OpenDoor,End,OpenDoor,End,,,,,,
11:57:08.192,PourWater,Start,,,PourWater,Start,,,,
11:57:12.421,PourWater,End,,,PourWater,End,,,,
11:57:17.489,OpenDoor,Start,OpenDoor,Start,,,,,,
11:57:20.388,OpenDoor,End,OpenDoor,End,,,,,,
11:57:23.233,DrinkGlass,Start,,,DrinkGlass,Start,,,,
11:57:27.958,DrinkGlass,End,,,DrinkGlass,End,,,,
11:57:29.650,BrushTeeth,Start,BrushTeeth,Start,,,,,,
11:57:35.994,BrushTeeth,End,BrushTeeth,End,,,,,,
11:57:38.106,PourWater,Start,,,PourWater,Start,,,,
11:57:42.687,PourWater,End,,,PourWater,End,,,,
11:57:46.293,CloseDoor,Start,CloseDoor,Start,,,,,,
11:57:50.344,CloseDoor,End,CloseDoor,End,,,,,,
11:57:51.427,DrinkGlass,Start,,,DrinkGlass,Start,,,,
11:57:55.952,DrinkGlass,End,,,DrinkGlass,End,,,,
11:57:56.912,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:58:00.717,Walk,End,Walk,End,Walk,End,Walk,End,,
11:58:01.617,DrinkGlass,Start,,,DrinkGlass,Start,,,,
11:58:05.759,DrinkGlass,End,,,DrinkGlass,End,,,,
11:58:06.939,CloseDoor,Start,CloseDoor,Start,,,,,,
11:58:11.199,CloseDoor,End,CloseDoor,End,,,,,,
11:58:12.099,CleanTable,Start,,,CleanTable,Start,,,,
11:58:16.797,CleanTable,End,,,CleanTable,End,,,,
11:58:17.517,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:58:21.536,Walk,End,Walk,End,Walk,End,Walk,End,,
11:58:22.196,PourWater,Start,,,PourWater,Start,,,,
11:58:26.136,PourWater,End,,,PourWater,End,,,,
11:58:26.557,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
11:58:28.181,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
11:58:29.201,DrinkGlass,Start,,,DrinkGlass,Start,,,,
11:58:33.561,DrinkGlass,End,,,DrinkGlass,End,,,,
11:58:33.834,CleanTable,Start,,,CleanTable,Start,,,,
11:58:39.113,CleanTable,End,,,CleanTable,End,,,,
11:58:39.773,PourWater,Start,,,PourWater,Start,,,,
11:58:43.893,PourWater,End,,,PourWater,End,,,,
11:58:44.772,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
11:58:45.915,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
11:58:46.035,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:58:50.932,Walk,End,Walk,End,Walk,End,Walk,End,,
11:58:51.415,OpenDoor,Start,OpenDoor,Start,,,,,,
11:58:54.488,OpenDoor,End,OpenDoor,End,,,,,,
11:58:56.348,PourWater,Start,,,PourWater,Start,,,,
11:59:00.791,PourWater,End,,,PourWater,End,,,,
11:59:02.335,BrushTeeth,Start,BrushTeeth,Start,,,,,,
11:59:07.759,BrushTeeth,End,BrushTeeth,End,,,,,,
11:59:09.661,DrinkGlass,Start,,,DrinkGlass,Start,,,,
11:59:14.120,DrinkGlass,End,,,DrinkGlass,End,,,,
11:59:14.966,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:59:19.666,Walk,End,Walk,End,Walk,End,Walk,End,,
11:59:19.726,CleanTable,Start,,,CleanTable,Start,,,,
11:59:24.418,CleanTable,End,,,CleanTable,End,,,,
11:59:25.562,OpenDoor,Start,OpenDoor,Start,,,,,,
11:59:28.875,OpenDoor,End,OpenDoor,End,,,,,,
11:59:30.139,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:59:32.724,Walk,End,Walk,End,Walk,End,Walk,End,,
11:59:33.264,DrinkGlass,Start,,,DrinkGlass,Start,,,,
11:59:37.432,DrinkGlass,End,,,DrinkGlass,End,,,,
11:59:37.492,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
11:59:39.359,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
11:59:39.720,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
11:59:41.706,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
11:59:42.486,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
11:59:46.770,Walk,End,Walk,End,Walk,End,Walk,End,,
11:59:47.373,CloseDoor,Start,CloseDoor,Start,,,,,,
11:59:50.444,CloseDoor,End,CloseDoor,End,,,,,,
11:59:50.504,,,,,,,,,S4,End
