#Time,BothArmsLabel,Start/End,RightArmLabel,Start/End,LeftArmLabel,Start/End,Locomotion,Start/End,SessionLabel,Info10
09:41:59.265,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
09:42:00.165,DrinkGlass,Start,DrinkGlass,Start,,,,,,
09:42:03.407,DrinkGlass,End,DrinkGlass,End,,,,,,
09:42:04.248,PourWater,Start,PourWater,Start,,,,,,
09:42:07.439,PourWater,End,PourWater,End,,,,,,
09:42:07.499,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
09:42:08.637,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
09:42:10.617,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:42:13.212,Walk,End,Walk,End,Walk,End,Walk,End,,
09:42:13.992,CloseDoor,Start,CloseDoor,Start,,,,,,
09:42:17.605,CloseDoor,End,CloseDoor,End,,,,,,
09:42:20.246,BrushTeeth,Start,BrushTeeth,Start,,,,,,
09:42:26.225,BrushTeeth,End,BrushTeeth,End,,,,,,
09:42:28.630,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:42:32.538,Walk,End,Walk,End,Walk,End,Walk,End,,
09:42:33.498,CleanTable,Start,CleanTable,Start,,,,,,
09:42:38.253,CleanTable,End,CleanTable,End,,,,,,
09:42:40.175,CloseDoor,Start,CloseDoor,Start,,,,,,
09:42:44.809,CloseDoor,End,CloseDoor,End,,,,,,
09:42:47.333,OpenDoor,Start,OpenDoor,Start,,,,,,
09:42:50.350,OpenDoor,End,OpenDoor,End,,,,,,
09:42:51.916,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:42:53.538,Walk,End,Walk,End,Walk,End,Walk,End,,
09:42:54.140,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
09:42:56.127,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
09:42:57.149,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
09:42:58.591,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
09:42:59.794,PourWater,Start,PourWater,Start,,,,,,
09:43:03.470,PourWater,End,PourWater,End,,,,,,
09:43:04.670,CleanTable,Start,CleanTable,Start,,,,,,
09:43:09.064,CleanTable,End,CleanTable,End,,,,,,
09:43:09.784,DrinkGlass,Start,DrinkGlass,Start,,,,,,
09:43:14.120,DrinkGlass,End,DrinkGlass,End,,,,,,
09:43:15.141,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:43:16.464,Walk,End,Walk,End,Walk,End,Walk,End,,
09:43:18.083,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
09:43:19.103,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
09:43:20.546,CleanTable,Start,CleanTable,Start,,,,,,
09:43:24.591,CleanTable,End,CleanTable,End,,,,,,
09:43:24.711,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
09:43:26.154,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
09:43:26.934,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:43:31.081,Walk,End,Walk,End,Walk,End,Walk,End,,
09:43:33.244,BrushTeeth,Start,BrushTeeth,Start,,,,,,
09:43:38.919,BrushTeeth,End,BrushTeeth,End,,,,,,
09:43:41.390,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:43:44.571,Walk,End,Walk,End,Walk,End,Walk,End,,
09:43:45.494,CloseDoor,Start,CloseDoor,Start,,,,,,
09:43:49.715,CloseDoor,End,CloseDoor,End,,,,,,
09:43:51.520,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:43:55.015,Walk,End,Walk,End,Walk,End,Walk,End,,
09:43:56.881,BrushTeeth,Start,BrushTeeth,Start,,,,,,
09:44:02.214,BrushTeeth,End,BrushTeeth,End,,,,,,
09:44:04.676,OpenDoor,Start,OpenDoor,Start,,,,,,
09:44:07.700,OpenDoor,End,OpenDoor,End,,,,,,
09:44:12.351,BrushTeeth,Start,BrushTeeth,Start,,,,,,
09:44:17.006,BrushTeeth,End,BrushTeeth,End,,,,,,
09:44:20.321,CloseDoor,Start,CloseDoor,Start,,,,,,
09:44:23.880,CloseDoor,End,CloseDoor,End,,,,,,
09:44:23.940,,,,,,,,,S1,End
09:45:11.532,,,,,,,,,S2,Start
09:45:11.592,DrinkGlass,Start,,,DrinkGlass,Start,,,,
09:45:13.815,DrinkGlass,End,,,DrinkGlass,End,,,,
09:45:14.537,PourWater,Start,,,PourWater,Start,,,,
09:45:18.451,PourWater,End,,,PourWater,End,,,,
09:45:18.511,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
09:45:19.715,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
09:45:20.618,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:45:22.529,Walk,End,Walk,End,Walk,End,Walk,End,,
09:45:24.038,OpenDoor,Start,OpenDoor,Start,,,,,,
09:45:27.536,OpenDoor,End,OpenDoor,End,,,,,,
09:45:29.098,CleanTable,Start,,,CleanTable,Start,,,,
09:45:34.034,CleanTable,End,,,CleanTable,End,,,,
09:45:34.331,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:45:35.994,Walk,End,Walk,End,Walk,End,Walk,End,,
09:45:36.474,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
09:45:37.497,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
09:45:38.457,PourWater,Start,,,PourWater,Start,,,,
09:45:42.127,PourWater,End,,,PourWater,End,,,,
09:45:42.790,DrinkGlass,Start,,,DrinkGlass,Start,,,,
09:45:45.207,DrinkGlass,End,,,DrinkGlass,End,,,,
09:45:45.327,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
09:45:46.168,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
09:45:46.828,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:45:50.520,Walk,End,Walk,End,Walk,End,Walk,End,,
09:45:51.660,OpenDoor,Start,OpenDoor,Start,,,,,,
09:45:54.492,OpenDoor,End,OpenDoor,End,,,,,,
09:45:57.500,BrushTeeth,Start,BrushTeeth,Start,,,,,,
09:46:02.925,BrushTeeth,End,BrushTeeth,End,,,,,,
09:46:04.857,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:46:08.420,Walk,End,Walk,End,Walk,End,Walk,End,,
09:46:09.141,CleanTable,Start,,,CleanTable,Start,,,,
09:46:12.641,CleanTable,End,,,CleanTable,End,,,,
09:46:13.780,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
09:46:14.802,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
09:46:15.523,DrinkGlass,Start,,,DrinkGlass,Start,,,,
09:46:18.294,DrinkGlass,End,,,DrinkGlass,End,,,,
09:46:19.015,PourWater,Start,,,PourWater,Start,,,,
09:46:23.540,PourWater,End,,,PourWater,End,,,,
09:46:23.960,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
09:46:24.862,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
09:46:27.088,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:46:29.492,Walk,End,Walk,End,Walk,End,Walk,End,,
09:46:30.452,CloseDoor,Start,CloseDoor,Start,,,,,,
09:46:33.227,CloseDoor,End,CloseDoor,End,,,,,,
09:46:36.176,BrushTeeth,Start,BrushTeeth,Start,,,,,,
09:46:40.381,BrushTeeth,End,BrushTeeth,End,,,,,,
09:46:42.489,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:46:46.286,Walk,End,Walk,End,Walk,End,Walk,End,,
09:46:47.068,CleanTable,Start,,,CleanTable,Start,,,,
09:46:51.658,CleanTable,End,,,CleanTable,End,,,,
09:46:53.401,CloseDoor,Start,CloseDoor,Start,,,,,,
09:46:57.687,CloseDoor,End,CloseDoor,End,,,,,,
09:47:00.465,OpenDoor,Start,OpenDoor,Start,,,,,,
09:47:03.304,OpenDoor,End,OpenDoor,End,,,,,,
09:47:05.052,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:47:07.336,Walk,End,Walk,End,Walk,End,Walk,End,,
09:47:07.396,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
09:47:08.839,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
09:47:09.981,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
09:47:11.121,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
09:47:11.785,PourWater,Start,,,PourWater,Start,,,,
09:47:16.853,PourWater,End,,,PourWater,End,,,,
09:47:17.701,CleanTable,Start,,,CleanTable,Start,,,,
09:47:21.902,CleanTable,End,,,CleanTable,End,,,,
09:47:22.622,DrinkGlass,Start,,,DrinkGlass,Start,,,,
09:47:26.478,DrinkGlass,End,,,DrinkGlass,End,,,,
09:47:27.198,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:47:28.809,Walk,End,Walk,End,Walk,End,Walk,End,,
09:47:30.317,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
09:47:32.241,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
09:47:33.386,CleanTable,Start,,,CleanTable,Start,,,,
09:47:37.067,CleanTable,End,,,CleanTable,End,,,,
09:47:37.187,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
09:47:38.868,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
09:47:39.588,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:47:44.152,Walk,End,Walk,End,Walk,End,Walk,End,,
09:47:46.797,BrushTeeth,Start,BrushTeeth,Start,,,,,,
09:47:51.441,BrushTeeth,End,BrushTeeth,End,,,,,,
09:47:53.490,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:47:57.295,Walk,End,Walk,End,Walk,End,Walk,End,,
09:47:58.075,CloseDoor,Start,CloseDoor,Start,,,,,,
09:48:02.727,CloseDoor,End,CloseDoor,End,,,,,,
09:48:04.411,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:48:07.842,Walk,End,Walk,End,Walk,End,Walk,End,,
09:48:10.065,BrushTeeth,Start,BrushTeeth,Start,,,,,,
09:48:14.296,BrushTeeth,End,BrushTeeth,End,,,,,,
09:48:16.527,OpenDoor,Start,OpenDoor,Start,,,,,,
09:48:20.030,OpenDoor,End,OpenDoor,End,,,,,,
09:48:23.952,BrushTeeth,Start,BrushTeeth,Start,,,,,,
09:48:28.591,BrushTeeth,End,BrushTeeth,End,,,,,,
09:48:31.720,CloseDoor,Start,CloseDoor,Start,,,,,,
09:48:35.515,CloseDoor,End,CloseDoor,End,,,,,,
09:48:35.575,,,,,,,,,S2,End
09:49:08.196,,,,,,,,,S3,Start
09:49:08.256,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
09:49:09.460,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
09:49:10.123,CleanTable,Start,CleanTable,Start,,,,,,
09:49:14.089,CleanTable,End,CleanTable,End,,,,,,
09:49:14.209,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
09:49:15.290,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
09:49:16.070,PourWater,Start,PourWater,Start,,,,,,
09:49:19.151,PourWater,End,PourWater,End,,,,,,
09:49:19.211,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
09:49:20.291,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
09:49:20.651,DrinkGlass,Start,DrinkGlass,Start,,,,,,
09:49:23.780,DrinkGlass,End,DrinkGlass,End,,,,,,
09:49:24.802,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:49:29.138,Walk,End,Walk,End,Walk,End,Walk,End,,
09:49:30.398,DrinkGlass,Start,DrinkGlass,Start,,,,,,
09:49:33.896,DrinkGlass,End,DrinkGlass,End,,,,,,
09:49:34.678,OpenDoor,Start,OpenDoor,Start,,,,,,
09:49:37.995,OpenDoor,End,OpenDoor,End,,,,,,
09:49:40.046,CloseDoor,Start,CloseDoor,Start,,,,,,
09:49:44.450,CloseDoor,End,CloseDoor,End,,,,,,
09:49:45.896,PourWater,Start,PourWater,Start,,,,,,
09:49:50.516,PourWater,End,PourWater,End,,,,,,
09:49:51.295,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:49:54.247,Walk,End,Walk,End,Walk,End,Walk,End,,
09:49:55.567,OpenDoor,Start,OpenDoor,Start,,,,,,
09:49:58.523,OpenDoor,End,OpenDoor,End,,,,,,
09:50:00.691,PourWater,Start,PourWater,Start,,,,,,
09:50:04.307,PourWater,End,PourWater,End,,,,,,
09:50:05.636,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:50:08.230,Walk,End,Walk,End,Walk,End,Walk,End,,
09:50:09.793,OpenDoor,Start,OpenDoor,Start,,,,,,
09:50:12.623,OpenDoor,End,OpenDoor,End,,,,,,
09:50:14.611,DrinkGlass,Start,DrinkGlass,Start,,,,,,
09:50:18.108,DrinkGlass,End,DrinkGlass,End,,,,,,
09:50:20.339,BrushTeeth,Start,BrushTeeth,Start,,,,,,
09:50:24.212,BrushTeeth,End,BrushTeeth,End,,,,,,
09:50:25.960,PourWater,Start,PourWater,Start,,,,,,
09:50:30.485,PourWater,End,PourWater,End,,,,,,
09:50:32.593,CloseDoor,Start,CloseDoor,Start,,,,,,
09:50:36.519,CloseDoor,End,CloseDoor,End,,,,,,
09:50:38.571,DrinkGlass,Start,DrinkGlass,Start,,,,,,
09:50:42.377,DrinkGlass,End,DrinkGlass,End,,,,,,
09:50:43.098,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:50:46.837,Walk,End,Walk,End,Walk,End,Walk,End,,
09:50:47.678,DrinkGlass,Start,DrinkGlass,Start,,,,,,
09:50:50.880,DrinkGlass,End,DrinkGlass,End,,,,,,
09:50:52.694,CloseDoor,Start,CloseDoor,Start,,,,,,
09:50:57.349,CloseDoor,End,CloseDoor,End,,,,,,
09:50:59.214,CleanTable,Start,CleanTable,Start,,,,,,
09:51:03.663,CleanTable,End,CleanTable,End,,,,,,
09:51:03.963,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:51:05.403,Walk,End,Walk,End,Walk,End,Walk,End,,
09:51:06.123,PourWater,Start,PourWater,Start,,,,,,
09:51:09.805,PourWater,End,PourWater,End,,,,,,
09:51:09.865,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
09:51:11.369,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
09:51:12.210,DrinkGlass,Start,DrinkGlass,Start,,,,,,
09:51:15.649,DrinkGlass,End,DrinkGlass,End,,,,,,
09:51:16.672,CleanTable,Start,CleanTable,Start,,,,,,
09:51:20.474,CleanTable,End,CleanTable,End,,,,,,
09:51:21.434,PourWater,Start,PourWater,Start,,,,,,
09:51:24.749,PourWater,End,PourWater,End,,,,,,
09:51:24.809,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
09:51:25.950,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
09:51:26.791,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:51:30.345,Walk,End,Walk,End,Walk,End,Walk,End,,
09:51:31.545,OpenDoor,Start,OpenDoor,Start,,,,,,
09:51:34.376,OpenDoor,End,OpenDoor,End,,,,,,
09:51:36.303,PourWater,Start,PourWater,Start,,,,,,
09:51:40.951,PourWater,End,PourWater,End,,,,,,
09:51:42.877,BrushTeeth,Start,BrushTeeth,Start,,,,,,
09:51:47.353,BrushTeeth,End,BrushTeeth,End,,,,,,
09:51:49.228,DrinkGlass,Start,DrinkGlass,Start,,,,,,
09:51:52.541,DrinkGlass,End,DrinkGlass,End,,,,,,
09:51:53.445,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:51:57.487,Walk,End,Walk,End,Walk,End,Walk,End,,
09:51:58.269,CleanTable,Start,CleanTable,Start,,,,,,
09:52:01.940,CleanTable,End,CleanTable,End,,,,,,
09:52:04.346,OpenDoor,Start,OpenDoor,Start,,,,,,
09:52:07.360,OpenDoor,End,OpenDoor,End,,,,,,
09:52:08.204,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:52:09.764,Walk,End,Walk,End,Walk,End,Walk,End,,
09:52:10.904,DrinkGlass,Start,DrinkGlass,Start,,,,,,
09:52:14.337,DrinkGlass,End,DrinkGlass,End,,,,,,
09:52:14.397,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
09:52:15.478,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
09:52:15.959,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
09:52:17.402,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
09:52:18.785,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:52:22.093,Walk,End,Walk,End,Walk,End,Walk,End,,
09:52:23.234,CloseDoor,Start,CloseDoor,Start,,,,,,
09:52:26.425,CloseDoor,End,CloseDoor,End,,,,,,
09:52:26.485,,,,,,,,,S3,End
09:52:58.963,,,,,,,,,S4,Start
09:52:59.023,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
09:53:00.107,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
09:53:00.647,CleanTable,Start,,,CleanTable,Start,,,,
09:53:05.281,CleanTable,End,,,CleanTable,End,,,,
09:53:05.341,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
09:53:06.241,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
09:53:07.021,PourWater,Start,,,PourWater,Start,,,,
09:53:11.426,PourWater,End,,,PourWater,End,,,,
09:53:11.486,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
09:53:12.450,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
09:53:12.690,DrinkGlass,Start,,,DrinkGlass,Start,,,,
09:53:16.128,DrinkGlass,End,,,DrinkGlass,End,,,,
09:53:16.848,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:53:20.940,Walk,End,Walk,End,Walk,End,Walk,End,,
09:53:22.080,DrinkGlass,Start,,,DrinkGlass,Start,,,,
09:53:25.094,DrinkGlass,End,,,DrinkGlass,End,,,,
09:53:25.694,OpenDoor,Start,OpenDoor,Start,,,,,,
09:53:29.135,OpenDoor,End,OpenDoor,End,,,,,,
09:53:30.701,CloseDoor,Start,CloseDoor,Start,,,,,,
09:53:33.840,CloseDoor,End,CloseDoor,End,,,,,,
09:53:35.647,PourWater,Start,,,PourWater,Start,,,,
09:53:39.261,PourWater,End,,,PourWater,End,,,,
09:53:40.224,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:53:43.776,Walk,End,Walk,End,Walk,End,Walk,End,,
09:53:44.977,PourWater,Start,,,PourWater,Start,,,,
09:53:48.900,PourWater,End,,,PourWater,End,,,,
09:53:50.887,OpenDoor,Start,OpenDoor,Start,,,,,,
09:53:53.476,OpenDoor,End,OpenDoor,End,,,,,,
09:53:55.949,PourWater,Start,,,PourWater,Start,,,,
09:54:00.042,PourWater,End,,,PourWater,End,,,,
09:54:01.364,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:54:04.619,Walk,End,Walk,End,Walk,End,Walk,End,,
09:54:05.639,OpenDoor,Start,OpenDoor,Start,,,,,,
09:54:08.231,OpenDoor,End,OpenDoor,End,,,,,,
09:54:10.820,DrinkGlass,Start,,,DrinkGlass,Start,,,,
09:54:13.897,DrinkGlass,End,,,DrinkGlass,End,,,,
09:54:16.056,BrushTeeth,Start,BrushTeeth,Start,,,,,,
09:54:21.068,BrushTeeth,End,BrushTeeth,End,,,,,,
09:54:23.118,PourWater,Start,,,PourWater,Start,,,,
09:54:27.160,PourWater,End,,,PourWater,End,,,,
09:54:28.844,CloseDoor,Start,CloseDoor,Start,,,,,,
09:54:32.284,CloseDoor,End,CloseDoor,End,,,,,,
09:54:33.430,DrinkGlass,Start,,,DrinkGlass,Start,,,,
09:54:36.991,DrinkGlass,End,,,DrinkGlass,End,,,,
09:54:37.775,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:54:41.285,Walk,End,Walk,End,Walk,End,Walk,End,,
09:54:42.488,DrinkGlass,Start,,,DrinkGlass,Start,,,,
09:54:46.043,DrinkGlass,End,,,DrinkGlass,End,,,,
09:54:47.371,CloseDoor,Start,CloseDoor,Start,,,,,,
09:54:51.657,CloseDoor,End,CloseDoor,End,,,,,,
09:54:53.651,CleanTable,Start,,,CleanTable,Start,,,,
09:54:56.969,CleanTable,End,,,CleanTable,End,,,,
09:54:59.557,PourWater,Start,,,PourWater,Start,,,,
09:55:04.029,PourWater,End,,,PourWater,End,,,,
09:55:04.089,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
09:55:05.050,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
09:55:05.711,DrinkGlass,Start,,,DrinkGlass,Start,,,,
09:55:09.211,DrinkGlass,End,,,DrinkGlass,End,,,,
09:55:09.815,CleanTable,Start,,,CleanTable,Start,,,,
09:55:12.830,CleanTable,End,,,CleanTable,End,,,,
09:55:13.790,PourWater,Start,,,PourWater,Start,,,,
09:55:18.249,PourWater,End,,,PourWater,End,,,,
09:55:18.309,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
09:55:19.151,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
09:55:19.931,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:55:23.550,Walk,End,Walk,End,Walk,End,Walk,End,,
09:55:24.810,OpenDoor,Start,OpenDoor,Start,,,,,,
09:55:27.350,OpenDoor,End,OpenDoor,End,,,,,,
09:55:29.342,PourWater,Start,,,PourWater,Start,,,,
09:55:32.480,PourWater,End,,,PourWater,End,,,,
09:55:34.711,BrushTeeth,Start,BrushTeeth,Start,,,,,,
09:55:39.362,BrushTeeth,End,BrushTeeth,End,,,,,,
09:55:41.465,DrinkGlass,Start,,,DrinkGlass,Start,,,,
09:55:44.664,DrinkGlass,End,,,DrinkGlass,End,,,,
09:55:45.506,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:55:49.191,Walk,End,Walk,End,Walk,End,Walk,End,,
09:55:49.851,CleanTable,Start,,,CleanTable,Start,,,,
09:55:53.592,CleanTable,End,,,CleanTable,End,,,,
09:55:55.462,OpenDoor,Start,OpenDoor,Start,,,,,,
09:55:58.243,OpenDoor,End,OpenDoor,End,,,,,,
09:56:01.441,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:56:02.946,Walk,End,Walk,End,Walk,End,Walk,End,,
09:56:04.206,DrinkGlass,Start,,,DrinkGlass,Start,,,,
09:56:07.534,DrinkGlass,End,,,DrinkGlass,End,,,,
09:56:07.594,SitDown,Start,SitDown,Start,SitDown,Start,SitDown,Start,,
09:56:09.156,SitDown,End,SitDown,End,SitDown,End,SitDown,End,,
09:56:09.333,StandUp,Start,StandUp,Start,StandUp,Start,StandUp,Start,,
09:56:11.073,StandUp,End,StandUp,End,StandUp,End,StandUp,End,,
09:56:12.274,Walk,Start,Walk,Start,Walk,Start,Walk,Start,,
09:56:16.323,Walk,End,Walk,End,Walk,End,Walk,End,,
09:56:17.103,CloseDoor,Start,CloseDoor,Start,,,,,,
09:56:20.541,CloseDoor,End,CloseDoor,End,,,,,,
09:56:20.601,,,,,,,,,S4,End
